,predicted,real,prob
199,1,1,0.9991
200,5,5,0.8893
201,1,1,0.9972
202,2,2,0.9989
203,5,5,0.9684
204,5,5,0.8896
205,1,0,0.8574
206,5,5,0.3233
207,0,0,0.9991
208,4,4,0.9837
209,5,5,0.9795
210,2,5,0.6454
211,2,2,0.5961
212,5,5,0.6208
213,2,2,0.7639
214,5,5,0.9898
215,2,2,0.8421
216,5,5,1.0
217,5,0,0.4717
218,2,2,0.9991
219,2,2,0.9955
220,4,4,0.2976
221,3,5,0.3526
222,5,5,0.8374
223,5,5,0.8057
224,1,1,0.9468
225,5,0,0.4361
226,5,2,0.7188
227,2,5,0.4446
228,2,1,0.7906
229,2,2,0.9911
230,2,2,0.9575
231,1,1,1.0
232,4,4,0.9968
233,2,2,0.9952
234,5,5,0.9398
235,5,5,0.8841
236,2,2,0.7513
237,2,2,0.9979
238,2,2,0.9988
239,2,1,0.6327
240,1,1,1.0
241,5,5,0.9329
242,5,2,0.5636
243,5,5,0.8419
244,5,0,0.8193
245,2,2,0.6322
246,5,2,0.8262
247,5,5,0.9551
248,5,5,0.8268
249,0,0,0.8945
250,5,5,0.9895
251,2,2,0.938
252,2,2,0.9957
253,5,5,0.8119
254,2,2,0.9973
255,5,5,0.9851
256,1,4,0.7892
257,4,4,0.9354
258,2,2,0.979
259,5,5,0.8935
260,5,5,0.9792
261,5,5,0.6086
262,4,4,0.9957
263,1,1,0.9989
264,2,2,0.9778
265,2,2,0.9852
266,2,2,0.8532
267,5,5,0.7257
268,5,5,0.7465
269,5,5,0.957
270,1,1,0.9939
271,2,2,0.993
272,4,4,0.9971
273,5,5,0.9572
274,5,5,0.8523
275,5,5,0.9771
276,1,0,0.4638
277,5,5,0.8847
278,0,0,0.2299
279,2,2,0.5366
280,2,2,0.9775
281,5,5,0.8611
282,1,1,1.0
283,5,5,0.6919
284,4,4,0.5364
285,2,2,0.9959
286,2,2,0.9987
287,5,5,0.4456
288,4,4,0.9894
289,5,5,0.999
290,5,5,0.9921
291,2,2,0.9706
292,5,1,0.8507
293,2,2,0.9301
294,2,2,0.6811
295,5,0,0.9812
296,5,5,0.9887
297,5,5,0.9797
298,2,2,0.986
299,3,3,0.9976
300,5,5,0.9963
301,2,5,0.7791
302,5,5,0.4863
303,5,5,0.9898
304,4,4,0.5935
305,5,5,0.8621
306,2,2,0.9986
307,2,2,0.7506
308,2,2,0.8731
309,5,5,0.9846
310,2,2,0.9823
311,5,5,0.9822
312,2,2,0.9892
313,2,1,0.3197
314,2,2,0.9992
315,5,5,0.8296
316,2,2,0.9027
317,4,4,0.9859
318,5,5,0.8483
319,1,1,0.9999
320,5,5,0.9881
321,5,0,0.7721
322,2,2,0.9016
323,4,4,0.6553
324,5,5,0.8785
325,0,1,0.3641
326,5,5,0.8081
327,2,2,0.9754
328,2,2,0.6522
329,2,2,0.9778
330,5,2,0.6482
331,5,0,0.716
332,5,5,0.9931
333,2,5,0.6931
334,5,5,0.9189
335,5,5,0.8244
336,5,3,0.5903
337,5,2,0.8671
338,2,2,0.8327
339,2,2,0.9114
340,5,2,0.9195
341,5,5,0.8627
342,3,3,0.999
343,4,4,0.831
344,2,2,0.9961
345,5,5,0.9456
346,5,5,0.8523
347,3,3,0.9803
348,3,3,0.9933
349,5,5,0.968
350,2,2,0.7347
351,5,5,0.8228
352,5,2,0.9776
353,5,5,0.9867
354,2,2,0.9653
355,4,4,0.9979
356,5,5,0.7162
357,5,0,0.8784
358,2,2,0.99
359,2,5,0.7057
360,5,2,0.4722
361,3,3,0.9986
362,2,2,0.9687
363,5,5,0.9974
364,5,5,0.9803
365,3,3,0.9104
366,2,2,0.3291
367,2,2,0.965
368,2,2,0.999
369,5,5,0.9992
370,5,5,0.9119
371,4,2,0.8967
372,2,2,0.9772
373,5,5,0.9882
374,5,5,0.875
375,5,5,0.9856
376,4,4,0.8743
377,5,5,0.5997
378,0,0,0.5116
379,2,2,0.69
380,4,4,0.9824
381,5,2,0.873
382,5,5,0.9394
383,5,5,0.9881
384,5,5,0.9166
385,5,5,0.9876
386,5,5,0.9278
387,5,4,0.5141
388,4,4,0.9951
389,2,1,0.4659
390,2,2,0.9987
391,4,4,0.974
392,2,2,0.9867
393,2,2,0.9129
394,5,5,0.9064
395,5,5,0.9501
396,5,5,0.9985
397,5,5,0.9996
398,4,4,0.8272
399,0,0,0.797
400,2,2,0.8553
401,5,5,0.9985
402,5,5,0.6351
403,2,2,0.9426
404,2,2,0.9236
405,2,2,0.9974
406,2,2,0.9992
407,0,0,0.9956
408,2,5,0.4865
409,5,5,0.7851
410,2,2,0.9891
411,2,2,0.9828
412,2,2,0.9877
413,5,5,0.9743
414,4,4,0.952
415,2,2,0.9975
416,4,4,0.6794
417,2,2,0.9997
418,2,2,0.6976
419,2,2,0.5546
420,5,5,0.9232
421,2,5,0.7307
422,2,2,0.9884
423,0,0,0.9481
424,5,2,0.5607
425,5,2,0.3049
426,5,2,0.9064
427,5,2,0.7897
428,4,4,0.9848
429,5,5,0.918
430,2,2,0.6911
431,5,2,0.9055
432,5,1,0.4353
433,2,2,0.9796
434,2,5,0.6501
435,5,5,0.995
436,5,5,0.966
437,5,5,0.9186
438,0,0,0.6589
439,4,4,0.9989
440,0,0,0.9753
441,5,5,0.926
442,2,5,0.6598
443,1,1,0.9999
444,4,4,0.9946
445,5,5,0.9892
446,4,4,0.916
447,3,3,0.9932
448,5,5,0.9901
449,5,5,0.93
450,5,5,0.9992
451,5,5,1.0
452,2,2,0.7232
453,0,1,0.8214
454,2,2,0.8151
455,2,2,0.9977
456,2,2,0.7493
457,5,5,0.8155
458,5,2,0.9718
459,2,5,0.3913
460,0,1,0.846
461,5,5,0.9954
462,5,1,0.6639
463,2,2,0.9568
464,2,2,0.9996
465,5,2,0.6303
466,5,5,0.955
467,5,5,0.6232
468,2,2,0.9768
469,2,2,0.9862
470,5,5,0.9608
471,1,1,0.9985
472,5,5,0.963
473,5,5,0.9999
474,5,2,0.9463
475,5,2,0.9726
476,5,2,0.7316
477,2,2,0.9574
478,2,2,0.8759
479,5,0,0.3183
480,5,2,0.9894
481,5,5,0.9962
482,5,5,0.7681
483,2,2,0.9887
484,4,4,0.9368
485,2,2,0.3379
486,5,5,0.881
487,5,5,0.8557
488,5,2,0.8887
489,2,5,0.8616
490,5,5,0.5479
491,2,5,0.8525
492,0,0,0.9504
493,5,5,0.611
494,2,2,0.979
495,1,2,0.6846
496,2,0,0.4813
497,5,5,0.9953
498,5,5,0.8186
499,3,3,0.9979
500,5,1,0.8799
501,2,2,0.9785
502,2,2,0.9653
503,4,4,0.933
504,5,5,0.9938
505,2,2,0.4046
506,5,5,0.4845
507,5,1,0.8814
508,1,1,1.0
509,4,4,0.8487
510,2,2,0.9748
511,5,5,0.8975
512,0,0,0.9692
513,2,2,0.968
514,3,3,0.997
515,2,2,0.9786
516,2,2,0.8867
517,5,4,0.7599
518,5,5,0.9947
519,5,5,0.9715
520,0,5,0.8732
521,5,5,0.9859
522,2,2,0.8974
523,0,0,0.9942
524,5,5,0.9436
525,5,5,0.9993
526,0,0,0.9673
527,5,5,0.998
528,2,1,0.7437
529,2,4,0.8715
530,2,2,0.9669
531,1,1,0.9998
532,4,4,0.9464
533,5,5,0.9495
534,5,5,0.829
535,5,5,0.946
536,4,4,0.9952
537,5,5,0.8679
538,2,2,0.9138
539,5,5,0.9427
540,5,5,0.9639
541,2,2,0.9772
542,5,5,0.9736
543,0,4,0.4539
544,5,2,0.912
545,2,2,0.9963
546,5,1,0.9901
547,5,5,0.8153
548,2,2,0.9059
549,5,5,0.625
550,5,5,0.9359
551,4,0,0.6738
552,2,2,0.9992
553,2,0,0.1688
554,5,5,0.746
555,1,1,1.0
556,2,2,0.9802
557,1,1,1.0
558,5,2,0.7263
559,2,2,0.9627
560,2,2,0.9487
561,2,2,0.9893
562,3,3,0.9589
563,2,2,0.9961
564,5,5,0.9297
565,2,2,0.9991
566,2,2,0.881
567,2,2,0.9579
568,5,2,0.7518
569,5,5,0.9385
570,5,5,0.9989
571,2,2,0.9217
572,1,0,0.7687
573,3,3,0.9994
574,2,5,0.7972
575,5,5,0.9387
576,2,2,0.7537
577,2,2,0.9492
578,5,5,0.9964
579,4,4,0.8173
580,5,5,0.9721
581,4,4,0.9984
582,2,2,0.6684
583,5,5,0.7348
584,2,2,0.9499
585,5,5,0.9936
586,5,5,0.9956
587,2,5,0.8944
588,2,5,0.9266
589,1,1,0.9999
590,2,2,0.598
591,5,5,0.6887
592,2,2,0.7116
593,5,5,0.9654
594,5,5,0.6016
595,1,1,0.9956
596,2,2,0.9818
597,5,2,0.9088
598,2,2,0.9809
599,2,5,0.8143
600,2,2,0.9382
601,5,2,0.9346
602,4,4,0.8893
603,2,2,0.7798
604,4,4,0.9561
605,2,2,0.82
606,2,2,0.9985
607,3,3,0.9978
608,0,1,0.8433
609,5,5,0.9221
610,2,2,0.9965
611,2,2,0.6261
612,4,5,0.7008
613,2,2,0.917
614,2,2,0.9824
615,4,4,0.4452
616,2,2,0.7798
617,5,5,0.849
618,2,4,0.2793
619,2,2,0.9967
620,5,5,0.9859
621,4,4,0.8546
622,2,5,0.9263
623,5,5,0.8304
624,2,2,0.9602
625,3,3,0.9982
626,0,5,0.8861
627,2,1,0.8121
628,5,5,0.8494
629,5,5,0.5283
630,5,5,0.9965
631,0,0,0.8915
632,0,0,0.7145
633,5,5,0.9879
634,1,2,0.308
635,2,2,0.9982
636,5,5,0.9795
637,5,5,0.8812
638,1,1,0.9994
639,5,5,0.9718
640,2,2,0.9923
641,5,5,0.8735
642,5,5,0.9209
643,4,4,0.8605
644,5,2,0.6174
645,2,5,0.853
646,2,2,0.9947
647,5,5,0.9692
648,3,3,0.9293
649,2,2,0.9908
650,2,2,0.9331
651,4,4,0.9986
652,5,5,0.9796
653,2,2,0.9765
654,2,1,0.9823
655,2,2,0.9979
656,5,1,0.4108
657,5,2,0.7525
658,4,4,0.9476
659,2,2,0.9957
660,2,2,0.983
661,5,5,0.9562
662,2,5,0.7069
663,5,2,0.9705
664,2,2,0.5813
665,5,5,0.9514
666,3,3,0.9895
667,2,2,0.8046
668,5,5,0.4876
669,2,2,0.9352
670,2,2,0.9344
671,0,0,0.3965
672,5,5,0.1474
673,5,5,0.9763
674,4,4,0.4959
675,5,2,0.6282
676,5,5,0.9847
677,2,2,0.9984
678,5,5,0.6767
679,5,5,0.9996
680,3,3,0.9938
681,2,2,0.9602
682,5,5,0.4059
683,5,5,0.8905
684,1,1,0.9997
685,1,5,0.5642
686,5,5,0.9493
687,4,4,0.87
688,5,4,0.826
689,5,5,0.9982
690,2,2,0.9674
691,3,3,0.9996
692,5,5,0.9789
693,2,2,0.9921
694,5,5,0.9943
695,5,5,0.9283
696,2,5,0.7734
697,2,2,0.956
698,2,2,0.548
699,2,2,0.9867
700,5,5,0.9764
701,3,3,0.9545
702,1,0,0.7459
703,2,5,0.5797
704,5,2,0.7735
705,2,2,0.8012
706,5,5,0.6675
707,2,2,0.9931
708,4,4,0.9859
709,5,5,0.9956
710,4,4,0.9406
711,5,0,0.9631
712,2,5,0.3079
713,5,5,0.9691
714,3,3,0.9935
715,5,5,0.98
716,2,2,0.9998
717,5,2,0.4773
718,2,2,0.9878
719,5,5,0.9922
720,5,5,0.7412
721,2,2,0.9684
722,4,5,0.4803
723,2,2,0.8265
724,5,5,0.993
725,2,4,0.4186
726,2,2,0.9839
727,5,5,0.675
728,5,5,0.998
729,1,3,0.5588
730,5,5,0.9791
731,4,4,0.9045
732,2,2,0.9956
733,2,2,0.5661
734,5,5,0.9245
735,3,3,0.9988
736,5,5,0.9999
737,2,2,0.986
738,5,5,0.9999
739,2,2,0.8092
740,1,5,0.6868
741,2,2,0.6872
742,5,5,0.9864
743,5,5,0.9964
744,5,1,0.8083
745,5,5,0.9681
746,2,2,0.9935
747,3,3,0.9644
748,4,4,0.9991
749,4,4,0.994
750,2,2,0.9999
751,3,3,0.9599
752,5,5,0.8533
753,5,5,0.8813
754,4,4,0.9946
755,2,2,0.3164
756,2,2,0.6031
757,5,5,0.9319
758,5,5,0.9731
759,2,5,0.984
760,2,2,0.9468
761,5,5,0.9969
762,2,1,0.7416
763,2,2,0.3849
764,5,0,0.9591
765,2,2,0.5242
766,2,2,0.7359
767,2,4,0.7218
768,2,2,0.9757
769,5,5,0.9622
770,3,3,0.9982
771,5,5,0.8376
772,1,1,0.9988
773,2,2,0.7722
774,2,5,0.6755
775,4,5,0.6462
776,4,4,0.997
777,3,3,0.9995
778,5,5,0.4876
779,2,2,0.9599
780,5,5,0.5908
781,2,2,0.9822
782,5,5,0.9925
783,5,5,1.0
784,2,2,0.9702
785,4,4,0.9985
786,2,2,0.7265
787,2,2,0.9879
788,2,2,0.9997
789,4,4,0.4398
790,4,4,0.9884
791,5,5,0.9123
792,2,2,0.994
793,5,5,0.9284
794,2,5,0.3233
795,0,0,0.9903
796,5,5,0.9967
797,5,5,0.4465
798,2,2,0.7538
799,5,5,0.9999
800,2,5,0.5407
801,5,5,0.5794
802,0,0,0.9976
803,5,5,0.9999
804,5,5,0.9994
805,5,5,0.591
806,1,1,1.0
807,5,5,0.9844
808,5,5,0.7212
809,2,2,0.8819
810,2,5,0.6228
811,2,2,0.9856
812,5,5,0.9927
813,0,2,0.9187
814,5,5,0.9941
815,4,4,0.9088
816,5,5,0.9971
817,3,3,0.933
818,1,1,0.896
819,2,4,0.9623
820,5,1,0.4731
821,0,0,0.9928
822,5,5,0.7939
823,5,2,0.544
824,2,2,0.9768
825,2,5,0.9814
826,5,5,0.995
827,2,5,0.8299
828,5,0,0.6262
829,5,5,0.925
830,2,2,0.9985
831,5,5,0.9804
832,5,5,0.9848
833,2,2,0.9644
834,2,2,0.9978
835,1,1,1.0
836,5,5,0.8314
837,5,5,0.7101
838,2,2,0.3462
839,2,2,0.9942
840,2,2,0.9999
841,2,2,0.6981
842,5,5,0.7452
843,2,4,0.9315
844,4,4,0.974
845,5,5,0.9535
846,2,2,0.9193
847,2,2,0.9912
848,2,2,0.9978
849,2,2,0.9959
850,5,2,0.4804
851,5,5,0.9993
852,2,2,0.9975
853,4,4,0.6941
854,5,5,0.9419
855,2,2,0.9915
856,2,2,0.9718
857,1,1,0.9997
858,5,5,0.7245
859,2,5,0.9672
860,2,2,0.9605
861,2,0,0.5269
862,2,2,0.8905
863,5,5,0.8366
864,4,5,0.7302
865,5,5,0.9987
866,2,2,0.8119
867,1,1,0.9345
868,3,3,0.9517
869,4,4,0.9667
870,5,5,0.5398
871,5,5,0.3773
872,2,2,0.995
873,5,5,0.9704
874,2,2,0.9982
875,2,2,0.8809
876,1,4,0.8932
877,2,5,0.5073
878,5,5,0.9382
879,0,5,0.9861
880,2,5,0.8021
881,3,5,0.3351
882,2,2,0.9697
883,5,5,0.6464
884,4,4,0.9927
885,2,2,0.9954
886,4,4,0.9813
887,5,5,0.9408
888,2,2,0.9993
889,4,4,0.9913
890,5,5,0.9843
891,5,5,0.8632
892,4,4,0.9987
893,2,2,0.7627
894,2,2,0.5569
895,2,2,0.9989
896,5,5,0.9281
897,1,1,0.9999
898,5,5,0.9899
899,2,2,0.8398
900,4,4,0.9698
901,2,2,0.9999
902,5,2,0.4135
903,4,4,0.99
904,2,2,0.9996
905,5,5,1.0
906,5,5,0.8579
907,5,2,0.9798
908,2,2,0.9834
909,2,2,0.9534
910,5,5,0.4924
911,2,2,0.8804
912,5,5,0.9487
913,5,5,0.9986
914,5,5,0.5
915,5,5,0.8353
916,2,2,0.8912
917,2,5,0.5131
918,5,5,0.959
919,5,5,0.8766
920,3,3,0.9834
921,2,2,0.8607
922,5,5,0.8882
923,2,2,0.8359
924,3,3,0.9903
925,0,0,0.9951
926,5,2,0.6195
927,0,0,0.9494
928,4,4,0.9412
929,5,2,0.64
930,5,5,0.8869
931,5,5,0.9775
932,2,2,0.9988
933,2,0,0.8035
934,5,5,0.9847
935,5,5,0.9757
936,2,5,0.8041
937,5,5,0.8107
938,4,4,0.6028
939,5,5,0.799
940,5,2,0.44
941,3,3,0.8539
942,5,2,0.9669
943,5,5,0.7992
944,2,2,0.8752
945,2,2,0.9997
946,4,4,0.6553
947,5,5,0.9917
948,2,2,0.9605
949,4,4,0.998
950,5,5,0.9443
951,2,2,0.3793
952,0,0,0.6879
953,5,4,0.91
954,1,1,1.0
955,3,3,0.4756
956,2,2,0.9583
957,2,2,0.9407
958,2,2,0.9892
959,3,3,0.8968
960,5,5,0.7878
961,2,2,0.9992
962,5,5,0.9781
963,2,1,0.5906
964,4,4,0.9607
965,4,4,0.9312
966,4,4,0.9974
967,5,5,0.9089
968,2,5,0.8509
969,2,2,0.9856
970,5,5,0.8274
971,2,2,0.8863
972,2,2,0.9978
973,2,5,0.5735
974,5,5,0.9997
975,5,5,0.8867
976,5,5,0.4552
977,2,5,0.9158
978,5,5,0.9587
979,5,5,0.9996
980,1,1,0.9999
981,5,5,0.9956
982,2,2,0.9807
983,5,5,0.4293
984,5,5,0.6962
985,5,5,0.4226
986,2,2,0.9994
987,2,2,0.8867
988,5,5,0.9574
989,2,2,0.7816
990,5,1,0.8945
991,5,5,0.5509
992,5,5,0.9996
993,2,2,0.9045
994,2,2,0.9995
995,3,3,0.9921
996,2,2,0.9695
997,5,5,0.6808
998,4,4,0.9985
999,2,2,0.9998
1000,5,5,0.9653
1001,5,5,0.4238
1002,2,2,0.9945
1003,5,5,0.8975
1004,2,2,0.9313
1005,2,2,0.855
1006,5,5,0.7808
1007,5,5,0.968
1008,2,2,0.8644
1009,2,2,0.9986
1010,4,4,0.9548
1011,2,2,0.6467
1012,5,5,0.6063
1013,4,4,0.8638
1014,4,4,0.8252
1015,2,2,0.8677
1016,2,2,0.9611
1017,5,0,0.8479
1018,5,5,0.9793
1019,5,1,0.5142
1020,3,3,0.9963
1021,4,4,0.8495
1022,2,2,0.9406
1023,5,5,0.9991
1024,5,5,0.2961
1025,2,2,0.6411
1026,5,5,0.9779
1027,4,4,0.981
1028,5,2,0.9626
1029,2,2,0.9365
1030,1,1,0.9929
1031,2,2,0.8867
1032,2,2,0.9623
1033,5,5,0.9528
1034,2,0,0.7004
1035,5,5,0.8622
1036,5,5,0.8275
1037,5,5,1.0
1038,0,5,0.6332
1039,2,1,0.5013
1040,5,2,0.4419
1041,5,2,0.4397
1042,4,5,0.8777
1043,5,2,0.6764
1044,2,2,0.9646
1045,5,5,0.9989
1046,5,5,0.8546
1047,0,0,0.9807
1048,4,4,0.9922
1049,5,0,0.6671
1050,5,5,0.9932
1051,5,5,0.9669
1052,5,5,0.7468
1053,2,2,0.9996
1054,2,2,0.919
1055,5,2,0.7905
1056,5,5,0.9667
1057,2,2,0.4643
1058,4,4,0.7383
1059,5,5,0.9959
1060,2,2,0.9635
1061,2,2,0.9634
1062,5,2,0.2641
1063,2,5,0.5213
1064,5,0,0.8826
1065,1,1,0.9999
1066,2,2,0.9411
1067,5,5,0.9969
1068,2,2,0.9545
1069,4,4,0.9939
1070,5,5,0.9322
1071,5,5,0.9996
1072,5,5,0.9134
1073,2,2,0.9932
1074,5,5,0.9892
1075,5,5,0.964
1076,2,2,0.6147
1077,2,5,0.5713
1078,5,5,0.9961
1079,4,4,0.5472
1080,5,5,0.5612
1081,2,2,0.98
1082,5,5,0.8476
1083,5,1,0.3667
1084,5,5,0.817
1085,5,5,0.9667
1086,2,2,0.9814
1087,2,5,0.456
1088,5,5,0.6538
1089,5,5,0.997
1090,2,0,0.3931
1091,2,2,0.9894
1092,5,1,0.6785
1093,2,2,0.9921
1094,4,5,0.7438
1095,2,2,0.9593
1096,5,5,0.947
1097,5,5,0.7713
1098,5,5,0.9724
1099,5,2,0.9006
1100,5,5,0.7723
1101,4,4,0.9942
1102,5,5,1.0
1103,3,3,0.9958
1104,2,5,0.5221
1105,5,5,0.967
1106,5,5,0.9977
1107,1,1,1.0
1108,5,5,0.9897
1109,5,2,0.5018
1110,2,0,0.306
1111,5,5,0.4912
1112,2,2,0.8282
1113,2,2,0.9615
1114,5,5,0.9486
1115,3,3,0.8665
1116,5,5,0.6805
1117,1,1,0.7536
1118,5,2,0.7407
1119,5,5,0.9956
1120,5,5,1.0
1121,2,5,0.8179
1122,5,5,0.9848
1123,2,5,0.6118
1124,4,4,0.9913
1125,4,4,0.9974
1126,5,5,0.959
1127,2,2,0.9942
1128,2,2,0.9617
1129,2,2,0.9944
1130,5,5,0.9855
1131,5,5,0.9847
1132,5,2,0.9654
1133,2,2,0.9999
1134,5,5,1.0
1135,5,2,0.9101
1136,4,5,0.7739
1137,2,2,0.8073
1138,5,5,0.9896
1139,5,5,0.9402
1140,5,5,0.4525
1141,5,5,0.9689
1142,4,4,0.9887
1143,3,3,0.9952
1144,2,2,0.9944
1145,2,2,0.5191
1146,2,5,0.6845
1147,2,2,0.9188
1148,5,5,0.9603
1149,5,5,0.8731
1150,3,3,0.9661
1151,5,5,0.9654
1152,5,5,0.9947
1153,4,4,0.9887
1154,2,2,0.8211
1155,2,2,0.8724
1156,5,2,0.9239
1157,2,2,0.9699
1158,3,3,0.9974
1159,2,2,0.9316
1160,5,5,0.9068
1161,5,5,0.9861
1162,2,5,0.5868
1163,5,5,0.8956
1164,5,1,0.4931
1165,5,5,0.8655
1166,5,5,0.9834
1167,5,5,1.0
1168,5,5,0.5571
1169,5,5,0.9073
1170,2,2,0.9971
1171,1,1,0.8686
1172,2,2,0.6013
1173,5,5,0.755
1174,5,5,0.8899
1175,2,2,0.9835
1176,0,0,0.8317
1177,5,2,0.9799
1178,5,2,0.6991
1179,2,5,0.7577
1180,0,5,0.4832
1181,5,5,0.7816
1182,2,2,0.9742
1183,5,5,0.3567
1184,5,5,0.977
1185,5,5,0.9357
1186,2,2,0.9882
1187,2,2,0.8753
1188,2,5,0.3929
1189,4,4,0.9066
1190,5,5,0.9928
1191,5,0,0.4631
1192,2,2,0.9901
1193,0,0,0.7499
1194,5,5,0.972
1195,2,1,0.8165
1196,5,5,0.7038
1197,0,5,0.8443
1198,5,5,1.0
1199,2,1,0.5547
1200,2,5,0.7854
1201,5,5,0.9133
1202,2,2,0.993
1203,5,5,0.866
1204,4,4,0.993
1205,2,2,0.9998
1206,5,2,0.9319
1207,0,0,0.9968
1208,3,3,0.9997
1209,4,4,0.999
1210,2,5,0.7743
1211,4,4,0.9866
1212,5,5,0.794
1213,3,3,0.9312
1214,1,1,0.9984
1215,2,2,0.9999
1216,2,2,0.7767
1217,5,5,0.6307
1218,5,5,0.9833
1219,5,5,0.4478
1220,1,1,0.9998
1221,5,2,0.7866
1222,1,1,0.9202
1223,3,3,0.9499
1224,2,0,0.9398
1225,2,5,0.8544
1226,5,5,0.9506
1227,3,3,0.9991
1228,5,5,0.9765
1229,1,1,0.9997
1230,2,2,0.9993
1231,2,4,0.7331
1232,2,2,0.9993
1233,2,5,0.5614
1234,5,5,0.9966
1235,5,5,0.9367
1236,2,2,0.8228
1237,2,2,0.82
1238,5,5,0.9973
1239,5,5,0.9927
1240,2,2,0.9652
1241,5,5,0.9849
1242,1,1,0.965
1243,5,5,0.7199
1244,5,5,0.9997
1245,0,0,0.692
1246,5,5,0.9937
1247,2,2,0.7519
1248,5,2,0.2327
1249,2,2,0.9715
1250,5,5,0.975
1251,4,4,0.992
1252,2,2,0.8054
1253,4,4,0.9925
1254,2,2,0.9798
1255,5,5,0.9865
1256,5,5,0.9036
1257,2,2,0.4872
1258,5,5,0.9526
1259,5,5,0.9656
