,predicted,real,prob
199,1,0,0.9617
200,0,0,0.9998
201,1,1,0.9978
202,1,1,0.7451
203,0,0,0.9989
204,0,0,0.9478
205,0,0,0.9997
206,1,0,0.7658
207,0,1,0.6016
208,0,0,0.9997
209,0,0,0.9982
210,0,0,0.6674
211,0,0,0.9974
212,1,1,0.9597
213,0,0,0.9406
214,1,1,0.735
215,0,0,0.9626
216,0,0,0.9812
217,0,0,0.9986
218,0,0,0.7848
219,0,0,0.5958
220,0,0,0.9226
221,1,1,0.9926
222,0,1,0.9694
223,1,1,0.8267
224,1,1,0.8586
225,0,0,0.9999
226,1,1,0.9986
227,1,1,0.8038
228,1,1,0.9239
229,0,0,0.9754
230,0,1,0.8987
231,1,1,0.9255
232,1,1,0.5464
233,0,0,0.8702
234,0,1,0.7597
235,0,0,0.9535
236,1,0,0.8642
237,0,0,0.9948
238,0,1,0.7863
239,0,0,0.9879
240,1,0,0.9388
241,1,1,0.9791
242,0,0,0.9667
243,0,0,0.5958
244,0,0,0.9866
245,0,0,0.9491
246,0,0,0.9998
247,0,0,0.9954
248,0,0,0.845
249,0,0,0.9032
250,0,0,0.5092
251,0,0,0.9992
252,0,0,0.9995
253,0,1,0.5141
254,0,0,0.9986
255,1,1,0.8705
256,0,0,0.9948
257,1,0,0.6738
258,0,1,0.9716
259,0,0,0.9905
260,0,0,0.9961
261,0,0,0.9996
262,0,0,0.5934
263,0,0,0.9947
264,0,1,0.9304
265,1,1,0.8495
266,0,0,0.6936
267,0,0,0.7057
268,0,1,0.6594
269,0,0,1.0
270,0,0,0.9991
271,1,1,0.5564
272,1,1,0.8645
273,0,0,0.9989
274,0,0,0.9785
275,0,1,0.7488
276,0,0,0.9485
277,0,0,0.9805
278,0,0,0.7965
279,1,0,0.8162
280,0,0,0.9853
281,0,0,0.9809
282,0,0,0.9997
283,0,0,0.9506
284,0,0,0.9998
285,0,0,0.9997
286,1,1,0.9957
287,1,0,0.9407
288,0,0,0.9991
289,1,1,0.9097
290,0,0,0.9909
291,0,1,0.8251
292,0,0,0.9607
293,0,0,0.5483
294,0,0,0.9855
295,0,0,0.9986
296,1,1,0.9986
297,0,0,0.9115
298,0,0,1.0
299,0,0,0.9991
300,0,0,0.9921
301,1,1,0.9814
302,0,0,0.9787
303,0,0,0.9996
304,0,0,0.6418
305,0,1,0.9919
306,1,0,0.8807
307,1,0,0.7655
308,0,0,0.9531
309,0,0,0.9991
310,0,1,0.8626
311,0,0,0.8854
312,0,0,0.8351
313,0,0,0.9666
314,0,0,0.9844
315,0,0,0.695
316,0,1,0.6839
317,0,0,0.988
318,1,1,0.8449
319,0,0,1.0
320,0,0,0.5513
321,0,0,0.9963
322,0,0,0.9999
323,0,0,0.9893
324,0,0,0.9044
325,0,0,0.9344
326,0,0,0.9986
327,0,0,0.9948
328,0,0,1.0
329,0,0,0.9582
330,0,0,0.9972
331,0,0,0.9586
332,0,0,0.9972
333,0,0,0.9661
334,0,0,0.7948
335,0,0,0.6298
336,0,1,0.9076
337,0,0,0.998
338,0,0,0.9998
339,1,1,0.7394
340,0,0,0.999
341,0,0,0.9994
342,0,0,0.999
343,0,0,0.979
344,0,0,0.842
345,0,0,0.9863
346,0,0,0.9324
347,1,0,0.5376
348,1,0,0.5045
349,0,0,0.736
350,1,1,0.7615
351,1,1,0.9512
352,0,0,0.99
353,1,1,0.5967
354,0,0,0.9853
355,0,0,0.9948
356,0,0,0.9977
357,0,0,0.9976
358,0,0,0.9861
359,0,0,0.9579
360,0,0,0.9999
361,1,1,0.949
362,0,0,0.9836
363,0,1,0.6646
364,1,1,0.5262
365,1,0,0.7247
366,0,0,0.9913
367,1,1,0.9522
368,0,0,0.9995
369,0,0,0.9978
370,1,0,0.6929
371,0,0,0.992
372,0,0,0.9963
373,1,1,0.8635
374,0,0,0.936
375,1,1,0.6968
376,0,0,0.9922
377,0,0,0.9994
378,0,0,0.9753
379,0,0,0.9329
380,0,0,1.0
381,1,1,0.9972
382,0,1,0.6355
383,0,0,0.942
384,0,0,0.9999
385,1,1,0.6239
386,0,0,0.8279
387,0,0,0.9987
388,0,1,0.9926
389,0,0,0.9792
390,0,0,1.0
391,0,0,0.8321
392,0,0,0.8907
393,0,0,0.9542
394,0,0,0.9182
395,0,0,0.9974
396,0,0,0.9999
397,0,0,0.9939
398,0,0,0.7991
399,0,0,0.8688
400,1,1,0.9919
401,0,0,0.9299
402,0,0,0.8919
403,0,0,0.9965
404,0,0,0.9957
405,0,0,0.9972
406,0,0,0.9913
407,0,0,1.0
408,0,0,0.9937
409,0,0,0.8746
410,1,1,0.9973
411,1,1,0.84
412,0,0,0.9487
413,0,1,0.6225
414,0,0,0.9557
415,0,0,0.8062
416,0,0,0.5351
417,0,0,0.9989
418,0,0,0.9951
419,0,0,0.9847
420,0,0,0.9542
421,1,1,0.9936
422,0,0,0.9992
423,0,0,0.6734
424,0,0,0.9818
425,0,0,0.9993
426,0,0,0.9995
427,1,1,0.9928
428,1,1,0.905
429,0,0,0.9698
430,0,0,0.7487
431,1,1,0.9982
432,0,0,0.9945
433,1,1,0.835
434,0,0,0.9557
435,0,0,0.9998
436,0,0,0.9991
437,0,0,0.9879
438,0,0,0.9999
439,0,0,0.9233
440,1,1,0.9078
441,1,1,0.873
442,0,0,0.9914
443,0,0,0.9999
444,0,0,0.8883
445,0,0,0.7996
446,0,0,0.9969
447,1,0,0.6576
448,1,0,0.6842
449,0,0,0.6359
450,1,1,0.8515
451,1,0,0.7127
452,0,0,0.9994
453,0,0,0.9994
454,1,1,0.9027
455,0,0,0.5894
456,0,0,0.8746
457,0,0,0.9814
458,0,0,0.9922
459,0,1,0.6262
460,0,0,0.9974
461,0,0,0.9638
462,0,0,0.9987
463,0,0,0.8044
464,0,0,0.5889
465,0,0,0.9986
466,0,0,0.9724
467,1,1,0.9139
468,1,1,0.9946
469,0,0,0.8768
470,0,0,0.8906
471,0,0,0.9933
472,0,1,0.5743
473,0,0,0.9964
474,0,0,0.7802
475,0,0,0.9979
476,0,1,0.9901
477,1,1,0.7767
478,1,1,0.5745
479,0,0,0.9913
480,0,1,0.8958
481,1,1,0.8732
482,0,0,0.9629
483,0,0,0.9774
484,1,1,0.9746
485,0,0,0.9414
486,0,0,0.8428
487,0,0,0.9996
488,1,1,0.9918
489,0,0,0.9999
490,0,1,0.8529
491,1,0,0.6642
492,0,0,0.99
493,0,0,0.9994
494,1,1,0.9698
495,0,0,0.9777
496,0,0,0.9975
497,1,1,0.7154
498,0,0,0.9868
499,0,0,0.8184
500,0,0,0.9999
501,0,0,0.9954
502,0,0,0.8348
503,0,0,0.9939
504,0,0,0.9728
505,0,0,0.9999
506,0,0,0.9513
507,0,0,0.998
508,0,0,0.9506
509,1,0,0.9777
510,0,0,0.9843
511,1,1,0.9851
512,1,1,0.6429
513,0,0,0.9817
514,0,0,0.9141
515,1,1,0.8113
516,1,1,0.911
517,0,0,0.9996
518,0,1,0.7709
519,0,1,0.5687
520,0,0,0.9932
521,0,0,0.9992
522,0,0,0.8114
523,1,1,0.8443
524,0,0,0.9889
525,0,0,0.6095
526,0,0,0.9976
527,0,1,0.6305
528,1,1,0.873
529,1,1,0.8987
530,1,1,0.7631
531,0,0,0.9925
532,0,0,0.9977
533,1,1,0.7338
534,0,0,0.9948
535,0,0,0.5474
536,0,0,0.6821
537,0,0,0.9933
538,0,0,0.5767
539,0,0,0.9985
540,0,1,0.7422
541,1,1,0.9852
542,0,0,0.9996
543,1,0,0.9969
544,0,1,0.7561
545,0,0,0.9817
546,0,0,0.994
547,0,0,0.7339
548,1,1,0.7048
549,0,1,0.9453
550,0,0,0.9682
551,0,0,0.9923
552,0,0,0.7374
553,1,1,0.8375
554,0,0,0.9552
555,1,1,0.9989
556,1,0,0.9628
557,0,0,0.9969
558,0,0,0.9908
559,0,0,0.9335
560,0,0,0.9564
561,0,0,0.9804
562,0,0,0.6586
563,0,0,0.9421
564,0,0,0.9556
565,1,0,0.7149
566,0,0,0.9901
567,0,0,0.915
568,0,0,0.8695
569,0,1,0.5975
570,0,0,1.0
571,0,1,0.8044
572,0,0,0.9974
573,1,1,0.9919
574,1,1,0.998
575,0,0,0.9155
576,0,0,0.9992
577,1,1,0.9987
578,0,0,0.9289
579,1,1,0.9594
580,1,1,0.9623
581,1,0,0.7544
582,0,0,0.9998
583,0,0,0.9982
584,1,1,0.989
585,1,1,0.6622
586,0,0,0.9784
587,0,0,0.9994
588,0,0,0.9624
589,0,0,0.8881
590,0,0,0.9824
591,1,1,0.8393
592,0,0,0.9993
593,0,0,0.5131
594,1,1,0.9933
595,0,0,0.996
596,0,0,0.9996
597,1,1,0.9983
598,1,1,0.6914
599,0,1,0.6617
600,0,1,0.7635
601,0,0,0.9999
602,1,1,0.9649
603,0,0,0.9991
604,1,1,0.6878
605,0,0,0.9899
606,0,0,0.9911
607,0,0,0.9999
608,0,0,0.9634
609,1,0,0.723
610,0,0,0.7791
611,1,1,0.5462
612,1,1,0.9941
613,0,0,0.5954
614,1,1,0.5165
615,0,0,0.9923
616,1,1,0.9974
617,0,0,0.9356
618,0,0,0.9832
619,0,0,0.9539
620,0,0,0.7742
621,0,0,0.9999
622,0,0,0.9539
623,0,0,0.9749
624,0,0,0.9267
625,0,0,0.9475
626,0,0,0.9237
627,0,1,0.9301
628,0,0,0.8641
629,1,1,0.8239
630,0,0,0.9992
631,0,0,0.9977
632,0,0,0.8688
633,0,1,0.7651
634,0,0,0.9888
635,0,0,0.9847
636,1,1,0.8527
637,1,1,0.9923
638,1,1,0.8523
639,1,1,0.9423
640,1,1,0.8833
641,0,0,0.9966
642,0,0,0.968
643,0,0,0.9745
644,0,1,0.9329
645,0,0,0.9399
646,1,0,0.5899
647,0,0,0.9024
648,0,0,0.9998
649,0,0,1.0
650,0,0,0.7732
651,1,1,0.7946
652,0,0,0.9999
653,0,0,0.8136
654,0,0,0.926
655,0,0,0.9991
656,1,1,0.912
657,1,1,0.9971
658,1,1,0.9557
659,0,0,0.9975
660,1,1,0.7145
661,1,0,0.8395
662,0,0,0.9947
663,0,0,0.9999
664,1,1,0.9621
665,1,0,0.695
666,0,1,0.9037
667,1,1,0.9854
668,0,0,0.9514
669,0,0,0.9995
670,0,0,0.9985
671,0,0,0.9992
672,0,0,0.9834
673,0,1,0.827
674,0,0,0.9779
675,0,1,0.7896
676,0,0,0.9269
677,0,0,0.9475
678,0,0,0.9999
679,0,0,0.9649
680,0,0,0.9806
681,0,0,0.9999
682,1,0,0.8838
683,1,1,0.9977
684,0,0,0.6629
685,0,0,0.9987
686,1,1,0.9874
687,1,1,0.9457
688,0,0,0.8527
689,0,0,0.7013
690,0,0,1.0
691,0,0,0.9997
692,0,0,0.998
693,1,1,0.9909
694,0,0,0.8837
695,0,1,0.5569
696,0,0,0.9956
697,0,1,0.9454
698,0,0,0.9999
699,1,1,0.8848
700,1,1,0.9746
701,0,0,0.9847
702,0,0,0.9821
703,0,0,0.8581
704,0,0,1.0
705,0,0,0.9546
706,0,0,0.9949
707,0,0,0.9283
708,0,0,0.9713
709,1,0,0.8309
710,0,1,0.6897
711,0,0,0.9987
712,0,1,0.8059
713,1,1,0.9487
714,0,0,1.0
715,0,0,0.8413
716,0,0,1.0
717,0,0,0.9441
718,0,0,0.9325
719,1,1,0.9915
720,0,1,0.5938
721,0,0,0.9705
722,0,0,0.9557
723,1,1,0.669
724,0,0,0.9991
725,0,0,0.917
726,1,1,0.9581
727,1,1,0.964
728,0,0,0.9741
729,1,0,0.9706
730,0,0,1.0
731,0,0,0.9978
732,0,0,0.9994
733,0,0,0.9494
734,1,1,0.9827
735,0,0,0.9984
736,0,0,0.9631
737,0,0,0.9998
738,0,0,0.9689
739,0,0,0.9985
740,0,0,0.9799
741,0,0,0.9998
742,0,0,0.9987
743,0,0,0.997
744,0,0,0.9997
745,0,0,0.9635
746,0,0,0.9931
747,1,1,0.6506
748,0,0,0.9864
749,1,1,0.987
750,0,0,0.9454
751,0,0,0.9937
752,0,0,0.9716
753,0,0,0.829
754,1,1,0.9459
755,0,0,0.9943
756,0,0,0.997
757,0,0,0.5841
758,0,0,0.9999
759,0,0,0.9975
760,0,0,0.9985
761,0,0,0.9974
762,0,0,0.9776
763,0,0,0.9981
764,0,0,0.8824
765,1,0,0.9478
766,0,0,0.9775
767,0,0,0.9467
768,0,0,0.9233
769,0,0,0.988
770,1,1,0.7786
771,0,0,0.8904
772,0,0,0.9936
773,0,0,0.9596
774,1,1,0.9935
775,0,0,0.998
776,1,0,0.7164
777,0,0,0.9981
778,0,0,0.987
779,0,0,0.8663
780,0,0,0.9999
781,1,1,0.7133
782,0,0,0.999
783,1,0,0.959
784,0,0,0.736
785,0,0,0.9999
786,0,0,0.9977
787,1,1,0.9489
788,1,1,0.9588
789,0,1,0.996
790,0,0,0.9631
791,1,1,0.8247
792,0,0,0.9853
793,0,0,0.8614
794,1,1,0.9918
795,0,1,0.8168
796,0,0,0.9721
797,0,0,0.9985
798,1,1,0.6128
799,0,0,0.953
800,0,0,0.6459
801,0,1,0.7488
802,1,0,0.8746
803,1,1,0.7059
804,0,0,0.8182
805,1,1,0.6964
806,0,0,0.9982
807,0,0,0.9968
808,0,0,0.9995
809,0,0,0.8372
810,0,0,0.9984
811,0,0,0.9207
812,0,1,0.876
813,0,0,0.8097
814,1,1,0.9847
815,0,0,1.0
816,1,1,0.6544
817,0,0,0.9991
818,0,0,0.9873
819,1,1,0.9995
820,0,0,0.9994
821,0,0,1.0
822,0,0,0.6297
823,0,0,0.9593
824,0,0,0.9238
825,1,1,0.663
826,0,0,0.8531
827,0,0,0.9514
828,0,0,0.9977
829,0,0,0.9997
830,1,1,0.8252
831,0,0,0.9897
832,0,0,0.9679
833,0,0,0.9957
834,0,0,0.9994
835,0,0,0.8573
836,1,0,0.8123
837,0,0,0.9845
838,0,0,0.9986
839,0,0,0.8111
840,0,0,1.0
841,1,1,0.6205
842,0,0,0.9996
843,1,1,0.8639
844,1,1,0.8688
845,0,1,0.4995
846,1,1,0.9569
847,0,1,0.8524
848,0,0,0.9986
849,0,0,0.998
850,1,1,0.9918
851,0,0,0.9991
852,0,0,0.9894
853,0,0,0.9899
854,1,1,0.9805
855,1,1,0.9778
856,0,0,0.8605
857,1,1,0.6765
858,0,0,0.9951
859,1,1,0.9878
860,0,1,0.9656
861,0,0,0.9999
862,0,0,0.9982
863,1,1,0.6805
864,1,1,0.9212
865,0,0,0.9991
866,1,1,0.689
867,0,0,0.9746
868,0,0,0.9999
869,0,0,0.5061
870,0,0,0.9854
871,0,0,0.9964
872,0,0,0.9981
873,0,0,0.9775
874,0,0,0.9999
875,0,0,0.9909
876,0,0,0.7895
877,0,0,0.9982
878,0,0,0.9964
879,0,0,0.9971
880,0,0,0.9639
881,0,0,0.9973
882,1,1,0.9861
883,0,0,0.9721
884,0,0,0.9825
885,1,1,0.7164
886,0,0,0.8851
887,0,0,0.9824
888,0,0,0.7839
889,0,0,0.9969
890,1,0,0.7693
891,1,1,0.9738
892,0,0,0.9985
893,0,1,0.7683
894,1,1,0.9928
895,1,1,0.666
896,0,0,0.9851
897,0,0,0.9994
898,0,0,0.9887
899,0,0,0.9957
900,1,1,0.9971
901,0,0,1.0
902,1,1,0.7085
903,0,1,0.8527
904,1,1,0.9997
905,0,0,0.9999
906,0,0,0.9997
907,0,0,0.9945
908,0,0,0.9791
909,1,0,0.8158
910,0,0,0.9118
911,0,0,0.8514
912,0,1,0.8801
913,0,0,0.9957
914,1,1,0.9998
915,1,1,0.9877
916,1,1,0.9931
917,0,1,0.9405
918,0,0,0.9581
919,1,1,0.9992
920,0,0,0.9998
921,0,0,0.9996
922,1,0,0.8968
923,0,0,0.9358
924,0,0,0.9844
925,0,0,0.9939
926,0,0,0.997
927,1,1,0.7953
928,1,1,0.9301
929,1,1,0.9986
930,0,0,0.9522
931,1,1,0.9982
932,0,0,0.9979
933,0,0,0.8879
934,1,1,0.9991
935,1,1,0.9625
936,0,0,0.8223
937,0,0,0.9944
938,1,1,0.5285
939,0,0,0.6183
940,0,0,1.0
941,0,0,0.9776
942,0,1,0.6627
943,0,1,0.4965
944,1,1,0.9227
945,0,0,0.9926
946,0,0,0.8792
947,0,0,0.997
948,0,0,0.6878
949,0,0,0.998
950,0,0,0.5799
951,1,1,0.988
952,1,1,0.837
953,0,0,0.9704
954,0,0,0.9806
955,0,0,0.9731
956,1,1,0.9883
957,0,0,0.9315
958,1,0,0.7454
959,1,1,0.9031
960,0,0,0.8775
961,1,1,0.7039
962,0,0,0.9227
963,0,0,0.7361
964,0,0,0.9823
965,1,1,0.9772
966,1,1,0.982
967,0,1,0.5427
968,1,1,0.937
969,0,0,0.9997
970,0,1,0.7446
971,1,1,0.7835
972,0,0,0.9986
973,0,0,0.9401
974,0,0,0.9989
975,1,1,0.891
976,0,0,0.9355
977,0,0,0.8556
978,0,0,0.9965
979,0,0,0.9999
980,1,1,0.9992
981,1,1,0.8659
982,0,0,0.9978
983,0,0,0.9955
984,0,0,0.9972
985,0,0,0.9857
986,0,0,0.8525
987,0,0,0.9539
988,0,0,0.9831
989,0,0,0.9998
990,0,0,1.0
991,0,0,1.0
992,0,0,0.9949
993,0,0,0.9013
994,0,0,0.9999
995,0,1,0.7631
996,1,1,0.9796
997,1,0,0.9504
998,0,1,0.5512
999,1,1,0.9915
1000,0,0,1.0
1001,0,0,0.9933
1002,0,1,0.7215
1003,1,1,0.8538
1004,0,0,0.9995
1005,0,0,0.9999
1006,0,0,0.9965
1007,0,1,0.9069
1008,1,1,0.7528
1009,0,0,0.9995
1010,0,0,0.9588
1011,0,1,0.9328
1012,0,0,0.9988
1013,0,0,0.9998
1014,0,0,0.9794
1015,0,0,0.9919
1016,0,0,0.9999
1017,0,0,0.6109
1018,0,0,0.9842
1019,0,0,0.9844
1020,0,0,0.9915
1021,0,0,0.7353
1022,1,1,0.9963
1023,1,0,0.7241
1024,1,1,0.8876
1025,1,1,0.5717
1026,1,1,0.9899
1027,0,0,0.7617
1028,1,1,0.8789
1029,0,0,0.994
1030,1,0,0.6788
1031,0,1,0.8974
1032,1,0,0.5244
1033,0,0,0.9782
1034,0,1,0.6271
1035,0,0,0.9993
1036,1,1,0.6016
1037,1,1,0.9499
1038,0,0,0.9965
1039,0,0,0.9976
1040,1,1,0.9878
1041,0,0,0.989
1042,1,0,0.5304
1043,0,0,0.9964
1044,1,1,0.886
1045,0,0,0.9998
1046,0,0,0.9988
1047,0,1,0.5727
1048,0,0,0.992
1049,0,0,1.0
1050,0,0,0.875
1051,1,1,0.9582
1052,0,1,0.5442
1053,0,1,0.658
1054,1,1,0.9555
1055,1,0,0.9673
1056,0,0,0.9989
1057,0,0,0.9183
1058,1,0,0.5773
1059,0,0,0.9989
1060,0,1,0.8557
1061,1,1,0.5033
1062,0,0,0.9687
1063,1,1,0.5502
1064,0,0,0.9696
1065,0,0,0.999
1066,0,1,0.946
1067,0,1,0.9909
1068,1,1,0.9105
1069,1,1,0.9897
1070,0,0,0.9983
1071,0,0,0.9232
1072,0,0,1.0
1073,0,0,0.9999
1074,0,0,0.9633
1075,0,0,0.9918
1076,0,0,0.9989
1077,0,0,0.925
1078,1,1,0.7514
1079,1,1,0.9901
1080,0,0,0.6833
1081,0,1,0.7547
1082,0,1,0.8235
1083,0,1,0.7798
1084,0,0,0.8637
1085,0,0,0.9992
1086,0,1,0.5344
1087,0,1,0.5713
1088,0,0,0.6073
1089,0,0,0.9098
1090,1,1,0.5408
1091,0,0,0.9901
1092,0,0,0.9981
1093,0,0,0.92
1094,1,0,0.5436
1095,1,1,0.8432
1096,0,1,0.7681
1097,0,0,0.9841
1098,0,0,0.9427
1099,1,1,0.9938
1100,1,1,0.8241
1101,0,0,0.9951
1102,0,0,0.7728
1103,1,0,0.9762
1104,0,0,0.997
1105,0,0,0.9997
1106,0,0,0.9012
1107,0,0,0.9989
1108,1,1,0.8943
1109,1,0,0.8516
1110,1,1,0.9728
1111,1,0,0.5899
1112,1,1,0.9731
1113,1,1,0.6468
1114,1,1,0.5811
1115,0,0,0.9788
1116,0,1,0.9236
1117,0,0,0.8814
1118,1,0,0.6861
1119,0,0,0.9976
1120,0,0,0.9821
1121,0,1,0.934
1122,0,1,0.5306
1123,1,1,0.978
1124,1,1,0.5272
1125,0,1,0.793
1126,0,0,0.5753
1127,1,1,0.9982
1128,0,1,0.965
1129,1,1,0.9097
1130,0,0,0.999
1131,1,0,0.8675
1132,0,0,0.9808
1133,0,0,0.9832
1134,0,0,0.9794
1135,1,0,0.6414
1136,0,0,0.9992
1137,1,0,0.9423
1138,0,0,0.9994
1139,0,0,0.9996
1140,0,0,0.9969
1141,0,1,0.6826
1142,0,0,0.9992
1143,0,1,0.5497
1144,1,1,0.8757
1145,0,0,1.0
1146,0,0,0.9997
1147,0,0,0.9995
1148,1,1,0.9843
1149,0,0,0.8993
1150,1,0,0.9798
1151,1,1,0.9812
1152,0,0,0.9687
1153,0,0,0.9991
1154,1,1,0.8557
1155,1,1,0.9913
1156,0,0,0.9338
1157,0,0,0.9941
1158,0,0,0.978
1159,0,0,0.9866
1160,0,0,0.9901
1161,0,0,0.5327
1162,0,0,1.0
1163,0,0,0.9915
1164,0,0,0.9987
1165,1,1,0.5594
1166,0,0,0.9996
1167,0,0,0.9998
1168,0,1,0.9269
1169,1,1,0.6057
1170,0,0,0.9971
1171,0,0,0.9948
1172,0,0,0.9744
1173,0,0,0.9942
1174,0,1,0.5638
1175,1,0,0.9887
1176,0,0,0.9931
1177,0,0,0.7601
1178,0,0,0.9953
1179,0,0,0.9055
1180,1,0,0.7046
1181,0,0,0.9699
1182,0,0,0.9698
1183,0,0,0.8703
1184,1,1,0.6085
1185,0,0,0.996
1186,1,1,0.6814
1187,0,0,0.9993
1188,0,0,0.9992
1189,0,0,0.9996
1190,0,0,0.9956
1191,0,0,0.7471
1192,0,0,0.9894
1193,0,0,0.9967
1194,1,1,0.9876
1195,0,0,0.9978
1196,0,0,0.9861
1197,0,1,0.9966
1198,0,0,0.9951
1199,1,1,0.5463
1200,1,1,0.5388
1201,1,1,0.9942
1202,0,0,0.9995
1203,0,0,0.9997
1204,0,0,0.9014
1205,0,0,0.998
1206,0,0,0.9165
1207,0,0,0.7167
1208,1,0,0.5392
1209,1,1,0.9321
1210,0,0,0.9997
1211,0,1,0.9321
1212,0,0,0.9991
1213,0,0,0.9984
1214,0,0,0.9998
1215,0,0,0.7505
1216,0,0,0.9893
1217,0,0,0.9973
1218,0,0,0.9986
1219,0,0,0.7726
1220,0,0,0.9356
1221,1,1,0.9631
1222,0,1,0.5865
1223,0,1,0.6506
1224,0,0,0.9959
1225,1,1,0.827
1226,1,1,0.9028
1227,0,0,0.9118
1228,0,0,0.7883
1229,1,1,0.9977
1230,1,1,0.9715
1231,0,0,0.992
1232,0,1,0.5629
1233,0,1,0.9401
1234,0,0,1.0
1235,1,1,0.5898
1236,0,0,0.9532
1237,1,0,0.8636
1238,0,0,0.9513
1239,0,0,0.8821
1240,0,0,0.9842
1241,0,0,0.9432
1242,0,1,0.9357
1243,1,1,0.9806
1244,1,1,0.9944
1245,0,0,0.9995
1246,1,0,0.8313
1247,0,0,0.9855
1248,0,0,0.9975
1249,0,0,0.9962
1250,0,0,0.8404
1251,0,0,0.9717
1252,0,0,0.8768
1253,1,1,0.5899
1254,1,1,0.7794
1255,1,0,0.6783
1256,1,0,0.5225
1257,0,0,0.9987
1258,1,1,0.9139
