,predicted,real,prob
157,17,17,0.8897
158,7,7,0.9287
159,19,19,0.8651
160,10,10,0.6806
161,12,11,0.347
162,19,10,0.6183
163,7,7,0.8756
164,8,8,0.999
165,7,7,0.3726
166,8,8,0.976
167,19,19,0.9917
168,7,16,0.4532
169,18,18,0.9982
170,7,7,0.988
171,7,7,0.934
172,15,15,0.8827
173,7,7,0.8829
174,7,7,0.3451
175,5,5,0.9996
176,4,4,0.8434
177,16,16,0.9236
178,8,8,0.9113
179,10,10,0.9203
180,7,5,0.7943
181,11,11,0.9992
182,7,16,0.4935
183,16,7,0.0999
184,8,8,0.9901
185,7,5,0.82
186,16,16,0.9515
187,3,2,0.7407
188,7,7,0.8955
189,10,16,0.1256
190,8,8,0.976
191,10,10,0.989
192,18,16,0.9614
193,18,18,1.0
194,8,8,0.9972
195,10,19,0.9162
196,11,16,0.2476
197,5,5,0.5977
198,7,7,0.7959
199,11,8,0.767
200,16,16,0.9897
201,8,8,0.9921
202,7,7,0.9868
203,10,10,0.8038
204,16,16,0.9634
205,4,4,0.9894
206,8,8,0.9986
207,18,18,0.9914
208,19,19,0.8539
209,17,17,0.9984
210,17,17,0.9999
211,8,8,0.9988
212,7,7,0.784
213,5,5,0.9991
214,7,17,0.9405
215,5,5,0.9892
216,16,16,0.5655
217,10,10,0.5077
218,8,8,0.9581
219,4,4,0.9863
220,7,16,0.4689
221,7,16,0.1547
222,14,14,0.9982
223,1,1,0.7147
224,8,8,0.9927
225,10,19,0.9587
226,16,16,0.9982
227,7,7,0.8331
228,16,17,0.4907
229,5,5,1.0
230,19,19,0.9986
231,13,18,0.8434
232,19,19,0.9756
233,10,10,1.0
234,10,10,0.538
235,16,16,0.9952
236,14,11,0.2145
237,11,11,0.9994
238,19,19,0.8683
239,17,5,0.3996
240,11,13,0.9772
241,7,7,0.9921
242,16,10,0.5908
243,18,18,0.8939
244,17,17,0.9966
245,7,7,0.7365
246,7,5,0.9854
247,16,16,0.9951
248,10,10,0.9975
249,7,7,0.7623
250,12,5,0.1767
251,8,8,0.8521
252,7,7,0.9847
253,8,8,0.9989
254,7,7,0.5949
255,8,8,0.9975
256,15,16,0.4414
257,8,8,0.8955
258,4,4,0.9915
259,15,15,0.999
260,17,5,0.7724
261,19,19,0.9985
262,8,8,0.9869
263,16,16,0.9654
264,8,8,0.9934
265,15,15,0.9466
266,7,7,0.6926
267,10,19,0.9765
268,18,14,0.7976
269,7,16,0.2692
270,18,18,0.991
271,17,17,0.9992
272,7,7,0.9915
273,19,19,0.9952
274,17,17,0.951
275,13,13,0.9491
276,7,4,0.8511
277,18,18,0.9951
278,19,19,0.9212
279,18,18,0.9975
280,18,18,0.9832
281,7,7,0.811
282,8,16,0.4216
283,17,7,0.8722
284,7,7,0.9433
285,7,7,0.9792
286,16,16,0.9654
287,10,10,0.9996
288,16,18,0.8243
289,8,8,0.9869
290,7,7,0.858
291,5,5,0.9999
292,8,8,0.9838
293,11,14,0.7479
294,15,19,0.2078
295,7,7,0.674
296,5,5,0.9999
297,12,13,0.8555
298,4,4,0.9957
299,19,19,0.9406
300,16,11,0.3161
301,8,8,0.9923
302,7,6,0.1786
303,10,10,0.5102
304,10,10,0.9997
305,8,8,0.9881
306,8,8,0.8868
307,14,11,0.8507
308,4,4,0.9129
309,8,8,0.968
310,15,15,0.9972
311,7,17,0.6482
312,18,18,0.9959
313,7,7,0.4956
314,7,7,0.8869
315,10,10,0.9753
316,12,12,0.5502
317,19,19,0.9985
318,19,19,0.9061
319,8,8,0.9988
320,10,10,0.9999
321,16,18,0.7872
322,18,18,0.5734
323,16,16,0.9313
324,10,10,0.9847
325,18,18,0.9942
326,17,17,0.9489
327,10,10,0.9763
328,14,11,0.9258
329,15,15,0.9908
330,7,7,0.9972
331,7,17,0.9599
332,7,5,0.9797
333,10,10,0.9998
334,17,7,0.741
335,19,19,0.9577
336,19,19,0.9906
337,19,19,0.8331
338,7,7,0.9697
339,17,17,0.9847
340,8,8,0.9914
341,18,18,0.9995
342,16,16,0.9981
343,17,17,0.9483
344,15,15,0.9989
345,7,7,0.9992
346,8,8,0.9985
347,15,15,0.9971
348,8,13,0.996
349,7,7,0.1242
350,15,15,0.9949
351,10,10,0.9212
352,5,5,0.9998
353,14,14,0.3046
354,19,10,0.6899
355,10,10,0.9869
356,10,10,0.8971
357,19,10,0.9637
358,10,19,0.9482
359,16,18,0.969
360,8,8,0.9813
361,8,13,0.7281
362,16,7,0.8041
363,19,19,0.9819
364,7,7,0.2746
365,17,17,0.6997
366,17,17,0.9489
367,19,7,0.6426
368,14,13,0.6991
369,11,11,0.9763
370,18,16,0.6889
371,7,7,0.9941
372,7,16,0.8866
373,5,5,0.9999
374,11,11,0.8835
375,15,15,0.9956
376,7,7,0.4178
377,15,15,0.9836
378,8,8,0.9965
379,8,8,0.7874
380,18,18,0.9999
381,7,3,0.7038
382,13,14,0.629
383,19,19,0.9758
384,8,8,0.7672
385,5,7,0.8319
386,18,18,1.0
387,19,19,0.9789
388,13,11,0.804
389,8,8,0.9988
390,17,7,0.6731
391,8,8,0.9755
392,15,15,0.9918
393,7,18,0.941
394,10,10,0.9977
395,19,19,0.9357
396,7,7,0.9863
397,17,2,0.8995
398,19,19,0.992
399,13,14,0.8115
400,15,15,0.9974
401,8,8,0.9801
402,10,10,1.0
403,8,8,0.9989
404,7,7,0.7853
405,7,7,0.8277
406,5,5,0.9986
407,7,7,0.6384
408,18,18,0.9997
409,19,10,0.803
410,7,18,0.4328
411,19,19,0.6315
412,3,1,0.6363
413,7,7,0.9548
414,5,5,0.9999
415,17,7,0.5101
416,19,19,0.9793
417,5,5,1.0
418,11,11,0.9999
419,17,17,0.9941
420,11,12,0.842
421,10,10,0.9809
422,19,19,0.9237
423,19,19,0.986
424,17,17,0.9993
425,19,16,0.5217
426,19,19,0.8239
427,7,7,0.9665
428,7,7,0.674
429,17,17,0.9995
430,7,7,0.9929
431,8,8,0.9986
432,8,8,0.9992
433,5,5,0.829
434,7,7,0.9991
435,5,5,0.9987
436,18,18,0.9759
437,19,19,0.9833
438,7,7,0.7154
439,7,17,0.9623
440,18,18,0.9996
441,7,7,0.8972
442,18,18,0.8925
443,17,17,0.999
444,5,5,0.9954
445,18,18,0.9822
446,8,8,0.9926
447,14,14,0.714
448,8,8,0.993
449,8,8,0.9804
450,19,19,0.9986
451,7,7,0.9215
452,1,1,0.4618
453,8,8,0.9982
454,8,8,0.998
455,7,16,0.3162
456,8,8,0.9966
457,10,19,0.9635
458,12,12,0.9841
459,8,8,0.9975
460,8,7,0.809
461,7,18,0.2949
462,19,10,0.9751
463,16,11,0.9718
464,18,18,0.9999
465,6,1,0.5199
466,19,19,0.8988
467,10,10,0.9993
468,10,10,0.9527
469,7,4,0.5787
470,11,11,0.9998
471,19,19,0.9618
472,15,15,0.5396
473,5,7,0.4435
474,16,16,0.8252
475,7,7,0.9366
476,16,16,0.3634
477,16,16,0.8092
478,16,11,0.2487
479,18,18,0.991
480,8,16,0.6138
481,5,5,0.9994
482,14,11,0.2674
483,17,17,0.1215
484,8,8,0.9993
485,19,1,0.6828
486,19,19,0.974
487,10,10,0.9999
488,17,7,0.9855
489,10,10,0.996
490,17,17,0.9998
491,14,14,0.983
492,8,8,0.9868
493,18,18,0.9622
494,14,14,0.998
495,17,17,0.9267
496,5,5,0.9999
497,5,5,0.9997
498,10,10,0.9413
499,7,7,0.5929
500,7,7,0.9944
501,5,5,0.9979
502,10,10,0.9201
503,11,11,0.8816
504,7,4,0.9322
505,10,10,0.9999
506,6,6,0.9853
507,7,7,0.7774
508,15,15,0.4781
509,4,4,0.9872
510,18,18,0.9988
511,5,17,0.5935
512,5,5,0.9018
513,11,11,0.9827
514,19,10,0.8674
515,5,5,0.9985
516,15,15,0.8268
517,7,7,0.9845
518,7,17,0.4271
519,19,19,0.9528
520,17,17,0.7701
521,18,18,0.9997
522,7,7,0.9963
523,18,18,0.9501
524,17,17,0.9997
525,7,7,0.5759
526,8,8,0.9877
527,10,10,0.5368
528,19,19,0.9212
529,18,16,0.6574
530,5,5,0.9992
531,14,14,0.9907
532,7,7,0.7524
533,18,16,0.7776
534,11,11,0.9987
535,5,5,0.9707
536,7,7,0.9972
537,4,4,0.9418
538,0,9,0.6241
539,5,5,0.9864
540,16,16,0.9762
541,17,5,0.9653
542,7,7,0.9104
543,19,19,0.8878
544,7,7,0.9729
545,10,10,0.9962
546,11,11,0.9817
547,7,7,0.5465
548,10,10,0.9951
549,10,10,0.998
550,8,8,0.9964
551,7,7,0.985
552,18,16,0.9732
553,18,14,0.9859
554,19,19,0.9944
555,11,13,0.5596
556,4,4,0.8095
557,10,10,0.909
558,15,15,0.9973
559,19,19,0.9843
560,8,8,0.9985
561,7,7,0.9263
562,17,17,0.9907
563,15,15,0.9993
564,19,19,0.9787
565,18,16,0.7942
566,7,7,0.7475
567,8,8,0.9975
568,18,18,0.9809
569,18,18,0.5932
570,15,15,0.9995
571,16,18,0.7888
572,8,8,0.9969
573,5,5,0.9999
574,16,11,0.9189
575,19,19,0.9657
576,17,17,0.7266
577,13,8,0.3236
578,7,7,0.8568
579,7,7,0.9924
580,13,13,0.9848
581,8,8,0.9994
582,8,8,0.9961
583,16,16,0.939
584,19,19,0.9628
585,16,16,0.9687
586,8,13,0.8476
587,16,16,0.9888
588,8,8,0.9843
589,19,19,0.8378
590,18,18,0.9954
591,5,5,0.9999
592,19,10,0.8716
593,8,8,0.7856
594,7,7,0.8453
595,15,15,0.9845
596,18,16,0.8805
597,16,9,0.9476
598,8,8,0.9585
599,16,16,0.9706
600,15,15,0.8854
601,10,19,0.9992
602,17,7,0.9916
603,17,7,0.841
604,13,13,0.6762
605,7,17,0.7418
606,17,17,0.9959
607,10,10,0.9681
608,6,19,0.7635
609,18,18,0.9826
610,17,7,0.988
611,15,15,0.9715
612,11,11,0.9988
613,17,17,0.993
614,5,5,0.8289
615,4,4,0.9291
616,5,7,0.5531
617,10,10,0.9936
618,7,7,0.9967
619,16,16,0.8912
620,18,18,0.9999
621,5,5,0.668
622,19,19,0.7376
623,7,7,0.9989
624,7,18,0.6773
625,7,17,0.3857
626,16,16,0.7324
627,7,7,0.9902
628,8,8,0.9841
629,17,7,0.6528
630,16,16,0.9303
631,8,8,0.9822
632,10,10,0.9968
633,17,17,0.9995
634,14,12,0.5201
635,19,19,0.9967
636,19,10,0.9671
637,5,5,0.1311
638,5,5,0.9999
639,8,8,0.9925
640,18,18,0.9862
641,7,7,0.4153
642,11,11,0.9986
643,19,16,0.2538
644,19,19,0.9151
645,17,7,0.7921
646,10,10,1.0
647,19,10,0.9586
648,19,19,0.9936
649,16,16,0.9668
650,18,18,1.0
651,14,14,0.998
652,19,4,0.8107
653,18,18,0.6738
654,10,10,0.9043
655,19,19,0.9949
656,16,7,0.2647
657,16,16,0.9995
658,15,15,0.9941
659,8,8,0.9702
660,10,10,0.8013
661,15,15,0.9906
662,16,12,0.8371
663,17,17,0.9995
664,19,19,0.9913
665,5,5,0.9997
666,17,17,0.9984
667,5,17,0.5915
668,8,8,0.9878
669,8,11,0.9239
670,19,19,0.9932
671,7,7,0.9249
672,8,8,0.9984
673,16,16,0.9974
674,16,16,0.9965
675,19,19,0.8339
676,4,16,0.7192
677,17,17,1.0
678,7,7,0.9959
679,7,7,0.7898
680,12,12,0.863
681,16,16,0.9577
682,10,10,0.9882
683,17,5,0.2538
684,16,16,0.7517
685,8,8,0.9997
686,7,7,0.9905
687,10,10,0.9616
688,8,8,0.9996
689,19,19,0.9018
690,19,10,0.7789
691,4,17,0.6501
692,6,1,0.3097
693,19,19,0.9127
694,16,16,0.9835
695,19,19,0.8614
696,7,7,0.7877
697,18,18,0.996
698,7,7,0.9804
699,17,17,0.996
700,11,11,0.9996
701,15,15,0.9848
702,7,18,0.6941
703,10,10,0.8723
704,18,18,0.9973
705,18,18,0.9999
706,7,7,0.986
707,17,17,0.9053
708,17,17,0.9946
709,17,17,0.9999
710,17,17,0.9326
711,16,11,0.5688
712,18,16,0.7044
713,7,7,0.947
714,15,15,0.9999
715,19,19,0.9742
716,16,16,0.8708
717,7,7,0.5857
718,16,16,0.9986
719,19,19,0.9969
720,19,19,0.7943
721,7,7,0.9664
722,19,19,0.9123
723,5,5,0.8805
724,8,8,0.9928
725,10,10,0.5671
726,8,8,0.9963
727,8,12,0.7035
728,16,17,0.8122
729,8,8,0.9997
730,10,10,0.9998
731,10,19,0.8264
732,19,19,0.9753
733,18,18,0.8565
734,7,7,0.934
735,14,11,0.4469
736,9,9,0.9966
737,12,13,0.8813
738,17,7,0.9454
739,19,19,0.9965
740,5,5,0.9998
741,19,19,0.9998
742,19,4,0.8765
743,14,10,0.2818
744,8,8,0.9998
745,14,14,0.9963
746,8,8,0.863
747,19,19,0.8023
748,10,10,0.9994
749,16,16,0.9774
750,7,7,0.5153
751,7,7,0.7891
752,18,18,0.8343
753,7,11,0.8338
754,8,8,0.9996
755,10,10,0.2128
756,10,10,0.6082
757,18,18,0.9766
758,19,19,0.6845
759,8,8,0.9979
760,16,16,0.6691
761,19,19,0.9989
762,8,8,0.9981
763,11,11,0.5421
764,8,10,0.9736
765,7,7,0.8681
766,18,18,0.6595
767,18,18,0.9665
768,7,7,0.9896
769,8,8,0.9966
770,11,12,0.875
771,7,4,0.9872
772,3,19,0.3814
773,12,12,0.9002
774,8,8,0.9181
775,19,19,0.8196
776,18,18,0.9993
777,19,10,0.8079
778,4,4,0.9863
779,15,15,0.9363
780,8,8,0.9913
781,18,16,0.6161
782,17,7,0.7602
783,18,10,0.5829
784,17,17,0.9998
785,8,8,0.9984
786,18,18,0.9891
787,8,8,0.9982
788,10,10,1.0
789,7,7,0.936
790,15,15,0.9935
791,8,8,0.979
792,8,8,0.8974
793,12,12,0.9888
794,8,5,0.4057
795,12,12,0.9645
796,7,5,0.9551
797,7,0,0.5835
798,7,17,0.7115
799,7,15,0.4509
800,7,7,0.947
801,13,11,0.6999
802,8,8,0.9774
803,14,12,0.6311
804,7,5,0.9815
805,18,18,0.8883
806,7,7,0.9705
807,10,10,0.9283
808,19,19,0.914
809,19,19,0.9965
810,8,8,0.9575
811,7,7,0.9086
812,19,19,0.9384
813,10,19,0.5069
814,18,7,0.6232
815,19,19,0.9386
816,7,7,0.9922
817,7,7,0.9385
818,15,15,0.9991
819,10,10,0.9974
820,8,8,0.9992
821,15,15,0.9706
822,8,8,0.9553
823,11,11,0.8245
824,7,7,0.9852
825,8,7,0.4268
826,17,17,0.996
827,17,17,0.9437
828,7,7,0.9829
829,17,17,0.6919
830,18,18,0.9112
831,7,7,0.6459
832,10,10,1.0
833,7,5,0.7037
834,7,17,0.8246
835,18,16,0.6712
836,8,8,0.9976
837,4,4,0.4749
838,7,7,0.987
839,15,15,0.9899
840,17,17,0.999
841,14,14,0.8804
842,7,7,0.859
843,5,5,0.9999
844,18,18,0.9924
845,12,12,0.993
846,7,19,0.1789
847,8,8,0.9981
848,7,17,0.9924
849,8,8,0.9979
850,16,7,0.5626
851,14,14,0.9855
852,7,16,0.3998
853,14,14,0.9978
854,16,18,0.3809
855,10,10,0.9886
856,10,10,0.9999
857,7,7,0.9943
858,10,10,0.8924
859,10,19,0.7053
860,7,7,0.9608
861,18,16,0.3089
862,16,16,0.964
863,19,19,0.8221
864,10,10,0.9971
865,16,18,0.9894
866,9,16,0.0596
867,8,8,0.9989
868,17,17,0.6601
869,12,16,0.3102
870,8,8,0.9977
871,5,5,0.9119
872,19,19,0.914
873,7,7,0.9974
874,18,18,0.9985
875,7,7,0.8578
876,7,7,0.9605
877,10,19,0.9774
878,7,7,0.9668
879,5,19,0.1263
880,15,15,0.9758
881,7,7,0.7281
882,8,8,0.9062
883,7,7,0.8591
884,17,17,0.9954
885,10,10,0.9572
886,10,10,0.9992
887,13,13,0.9997
888,17,17,0.8766
889,17,17,0.9983
890,8,8,0.9983
891,16,16,0.9988
892,19,19,0.8227
893,17,17,0.6173
894,19,19,0.8591
895,8,8,0.9962
896,18,18,0.9834
897,7,7,0.9906
898,10,10,0.7861
899,5,5,1.0
900,7,7,0.5635
901,4,5,0.958
902,14,14,0.9547
903,8,8,0.5849
904,15,15,0.9982
905,10,19,0.5228
906,7,7,0.9505
907,5,5,0.9998
908,19,19,0.9474
909,13,16,0.9255
910,17,17,0.6574
911,7,17,0.5099
912,8,8,0.999
913,8,8,0.9995
914,19,19,0.8667
915,17,17,0.5026
916,7,7,0.9986
917,8,8,0.8404
918,7,7,0.817
919,10,10,0.9997
920,18,18,0.2972
921,7,17,0.5451
922,8,8,0.9542
923,8,8,0.997
924,19,19,0.9328
925,5,7,0.3645
926,17,17,0.2841
927,19,19,0.9656
928,7,5,0.9122
929,10,10,0.8934
930,16,16,0.9428
931,7,7,0.8561
932,10,10,0.7828
933,1,10,0.2016
934,11,11,0.9842
935,7,7,0.9911
936,19,19,0.9955
937,5,5,1.0
938,11,11,0.9995
939,10,10,0.992
940,11,11,0.7689
941,15,19,0.6924
942,15,15,0.9988
943,7,7,0.8738
944,8,8,0.9914
945,8,8,0.9985
946,7,7,0.92
947,7,17,0.8511
948,18,18,0.9844
949,16,16,0.9977
950,18,18,0.8788
951,16,11,0.7252
952,19,19,0.9938
953,19,17,0.6682
954,6,6,0.8807
955,15,15,0.9323
956,1,7,0.614
957,16,16,0.9551
958,10,10,0.9323
959,17,17,0.9996
960,8,8,0.9858
961,19,10,0.9881
962,17,17,0.9636
963,17,7,0.8634
964,7,7,0.6272
965,17,17,0.9984
966,15,15,0.9702
967,10,10,0.9934
968,8,8,0.9965
969,19,19,0.6282
970,8,8,0.9104
971,7,18,0.6498
972,16,11,0.5997
973,19,19,0.9982
974,15,15,0.9996
975,7,7,0.9458
976,14,14,0.9882
977,7,7,0.9755
978,17,17,0.9845
979,19,19,0.9996
980,17,17,0.8429
981,17,7,0.4289
982,8,8,0.6399
983,7,11,0.6683
984,8,8,0.9981
985,10,10,0.9881
986,14,14,0.9959
987,14,14,0.4698
988,17,17,0.9999
989,7,7,0.9428
990,7,5,0.8226
991,19,19,0.9547
992,19,5,0.5683
993,17,17,0.6952
994,8,11,0.7368
995,16,9,0.9146
996,15,15,0.9997
997,18,18,0.9984
998,7,7,0.8564
999,17,17,0.9712
1000,16,16,0.1546
1001,7,18,0.4451
1002,7,7,0.7562
1003,17,17,0.9953
1004,16,16,0.7632
1005,10,10,0.9905
1006,19,19,0.8685
1007,19,19,0.963
1008,18,7,0.3579
1009,7,7,0.9307
1010,10,10,0.9804
1011,7,11,0.9191
1012,15,16,0.246
1013,1,1,0.1981
1014,16,16,0.9887
1015,15,15,0.9998
1016,6,6,0.9218
1017,16,16,0.5427
1018,18,18,0.9964
1019,7,8,0.8506
1020,17,17,0.9977
1021,17,7,0.541
1022,7,7,0.9486
1023,8,7,0.7712
1024,10,10,0.8082
1025,7,7,0.752
1026,7,7,0.9784
1027,5,17,0.5646
1028,19,19,0.9993
1029,4,4,0.9476
1030,11,12,0.7975
1031,19,3,0.5639
1032,16,16,0.9835
1033,18,18,0.9933
1034,18,18,0.8644
1035,8,8,0.9987
1036,7,7,0.9732
1037,16,18,0.7949
1038,10,19,0.776
1039,8,8,0.9979
1040,7,18,0.5262
1041,16,18,0.9186
1042,7,7,0.5835
1043,8,8,0.9139
1044,8,8,0.986
1045,7,9,0.7865
1046,3,2,0.9691
1047,8,5,0.6427
1048,10,10,0.9994
1049,15,15,0.9947
1050,17,10,0.2044
1051,13,13,0.7526
1052,10,10,0.9998
1053,10,10,0.7558
1054,7,17,0.1235
1055,8,8,0.9948
1056,14,14,0.9994
1057,16,16,0.865
1058,7,7,0.6193
1059,16,16,0.922
1060,19,10,0.574
1061,12,12,0.9879
1062,19,19,0.9478
1063,8,8,0.9504
1064,16,16,0.9171
1065,5,5,0.9922
1066,19,19,0.9881
1067,10,10,1.0
1068,7,7,0.685
1069,10,10,0.9582
1070,18,18,0.9774
1071,16,16,0.423
1072,4,4,0.7981
1073,19,7,0.5727
1074,7,5,0.9978
1075,7,7,0.9315
1076,7,7,0.7954
1077,18,16,0.5078
1078,14,18,0.1253
1079,7,19,0.3839
1080,7,7,0.9924
1081,19,19,0.9774
1082,17,17,0.9933
1083,18,18,0.9662
1084,10,10,0.9994
1085,18,18,0.5217
1086,17,17,0.9223
1087,5,5,0.9999
1088,17,17,0.9958
1089,7,7,0.9693
1090,5,5,0.9986
1091,12,16,0.3233
1092,7,7,0.9906
1093,7,7,0.9559
1094,10,10,0.5718
1095,10,10,0.9865
1096,18,18,0.5545
1097,7,7,0.9931
1098,8,8,0.9916
1099,16,16,0.9962
1100,16,16,0.9955
1101,15,15,0.9998
1102,19,19,0.9962
1103,10,19,0.7426
1104,19,19,0.8992
1105,13,13,0.5819
1106,17,17,0.9878
1107,7,7,0.9856
1108,7,7,0.8889
1109,8,8,0.9019
1110,19,19,0.6916
1111,18,16,0.9089
1112,15,15,0.9988
1113,8,8,0.9967
1114,19,19,0.3268
1115,7,7,0.9608
1116,11,11,0.9779
1117,16,7,0.5737
1118,19,19,0.8929
1119,10,10,0.9993
1120,18,18,0.9999
1121,7,17,0.9537
1122,18,18,0.9767
1123,18,18,1.0
1124,10,10,0.9017
1125,8,8,0.9946
1126,17,17,0.9893
1127,8,8,0.9944
1128,18,18,0.9999
1129,10,10,0.9996
1130,19,10,0.8827
1131,7,15,0.6646
1132,19,19,0.7444
1133,16,16,0.9961
1134,8,8,0.9964
1135,7,7,0.7865
1136,7,7,0.9886
1137,8,8,0.993
1138,17,17,0.3604
1139,17,17,0.7001
1140,19,19,0.993
1141,18,18,0.9998
1142,11,11,0.9998
1143,10,10,0.9613
1144,7,5,0.2432
1145,18,18,0.9918
1146,18,18,0.9987
1147,19,19,0.966
1148,17,16,0.6416
1149,16,16,0.4284
1150,7,7,0.9647
1151,19,7,0.2165
1152,7,7,0.9855
1153,19,19,0.5711
1154,14,14,0.7625
1155,8,8,0.9787
1156,7,4,0.9965
1157,8,8,0.992
1158,7,7,0.9929
1159,18,18,0.9976
1160,18,18,0.9962
1161,18,18,1.0
1162,8,8,0.9992
1163,10,19,0.9883
1164,19,19,0.9601
1165,18,18,0.9942
1166,8,8,0.9955
1167,7,7,0.9856
1168,10,10,0.9885
1169,14,14,0.4536
1170,19,19,0.524
1171,7,3,0.9359
1172,4,4,0.7286
1173,16,16,0.9976
1174,17,7,0.9909
1175,18,16,0.7136
1176,18,18,0.9832
1177,14,14,0.997
1178,5,5,0.981
1179,19,19,0.3474
1180,19,19,0.9824
1181,8,8,0.9945
1182,17,17,0.9999
1183,18,18,0.9389
1184,7,7,0.6728
1185,7,1,0.7527
1186,10,10,0.6057
1187,17,17,0.9136
1188,17,17,0.5421
1189,14,14,0.9989
1190,19,19,0.9795
1191,13,18,0.6298
1192,7,5,0.9995
1193,7,7,0.9853
1194,7,7,0.8343
1195,10,19,0.9399
1196,18,18,0.9992
1197,17,17,0.4761
1198,5,5,0.9559
1199,7,7,0.4287
1200,5,5,0.9999
1201,16,16,0.846
1202,18,1,0.2258
1203,7,17,0.8926
1204,18,18,0.7795
1205,16,16,0.9839
1206,16,17,0.5118
1207,5,5,0.9827
1208,8,8,0.9374
1209,11,11,0.9814
1210,8,8,0.9974
1211,17,17,0.999
1212,18,18,0.9968
1213,10,10,0.9947
1214,7,7,0.992
1215,8,8,0.997
1216,18,18,0.9759
1217,19,10,0.9507
1218,6,7,0.6103
1219,10,19,0.8084
1220,7,7,0.9895
1221,19,19,0.9375
1222,10,19,0.6067
1223,1,1,0.9373
1224,16,16,0.9106
1225,8,8,0.9958
1226,8,8,0.9982
1227,8,8,0.9838
1228,8,18,0.7944
1229,11,11,0.999
1230,7,7,0.991
1231,14,14,0.9477
1232,18,7,0.719
1233,17,17,0.9636
1234,18,16,0.8992
1235,19,19,0.9788
1236,18,18,0.9542
1237,19,19,0.9978
1238,19,10,0.9696
1239,19,19,0.8483
1240,8,8,0.9964
1241,16,16,0.998
1242,19,19,0.9706
1243,10,10,0.9762
1244,16,6,0.5547
1245,17,18,0.5981
1246,7,7,0.7579
1247,12,12,0.9904
1248,17,13,0.3918
1249,7,7,0.9174
1250,19,19,0.9977
1251,15,15,0.9668
1252,18,18,1.0
1253,8,8,0.9968
1254,18,18,1.0
1255,8,8,0.9366
1256,10,10,0.9913
1257,10,10,0.8731
1258,10,10,0.9968
