,predicted,real,prob
179,10,10,0.544254
180,7,5,0.8350745
181,11,11,0.9982975
182,16,16,0.846479
183,7,7,0.70659333
184,8,8,0.99979776
185,5,5,0.9847609
186,16,16,0.9352213
187,19,2,0.43860057
188,7,7,0.9995943
189,16,16,0.8579488
190,8,8,0.99824286
191,10,10,0.70233566
192,16,16,0.9948362
193,18,18,0.9991685
194,8,8,0.99988854
195,19,19,0.6721451
196,16,16,0.998168
197,5,5,0.99705374
198,7,7,0.9997824
199,8,8,0.99925774
200,16,16,0.9494543
201,8,8,0.9986212
202,7,7,0.9977664
203,10,10,0.5686932
204,16,16,0.99714845
205,4,4,0.988997
206,8,8,0.9997826
207,18,18,0.9979169
208,19,19,0.8616142
209,17,17,0.98995894
210,17,17,0.94982934
211,8,8,0.99972266
212,7,7,0.99562055
213,5,5,0.9977203
214,17,17,0.46961474
215,5,5,0.64647025
216,19,16,0.31875974
217,19,10,0.97086596
218,8,8,0.9982843
219,4,4,0.9834221
220,16,16,0.8434267
221,17,16,0.64504534
222,14,14,0.99665415
223,1,1,0.9841106
224,8,8,0.99950755
225,10,19,0.5084204
226,16,16,0.9869495
227,7,7,0.9994154
228,17,17,0.9223916
229,5,5,0.99787927
230,19,19,0.70950514
231,13,18,0.90738446
232,19,19,0.9926057
233,10,10,0.9982279
234,19,10,0.8157767
235,16,16,0.9948232
236,11,11,0.9980465
237,11,11,0.999257
238,19,19,0.8224875
239,5,5,0.96987176
240,13,13,0.97849166
241,7,7,0.99748945
242,1,10,0.9203121
243,18,18,0.9981432
244,17,17,0.92359775
245,7,7,0.9990521
246,5,5,0.9933329
247,16,16,0.9969078
248,10,10,0.9323962
249,7,7,0.9991516
250,16,5,0.9007365
251,8,8,0.99827766
252,7,7,0.9741493
253,8,8,0.998418
254,7,7,0.999645
255,8,8,0.9997489
256,16,16,0.67386556
257,8,8,0.9977095
258,4,4,0.66084564
259,15,15,0.99830925
260,5,5,0.7199384
261,19,19,0.99862766
262,8,8,0.9928665
263,16,16,0.9961396
264,8,8,0.99898344
265,15,15,0.9989618
266,7,7,0.97952855
267,19,19,0.75174975
268,14,14,0.9920494
269,16,16,0.8644579
270,18,18,0.96573824
271,17,17,0.98452294
272,7,7,0.8835855
273,10,19,0.64781994
274,7,17,0.8029235
275,13,13,0.992845
276,17,4,0.7521934
277,18,18,0.9778422
278,10,19,0.5534338
279,18,18,0.9965654
280,18,18,0.99818254
281,7,7,0.99821824
282,16,16,0.7791094
283,7,7,0.99755067
284,7,7,0.78837824
285,7,7,0.999701
286,16,16,0.9986871
287,19,10,0.80183566
288,7,18,0.7159703
289,8,8,0.9989491
290,7,7,0.99636996
291,5,5,0.9995334
292,8,8,0.99693155
293,14,14,0.9952083
294,19,19,0.99097615
295,7,7,0.9995221
296,5,5,0.9986518
297,13,13,0.9958633
298,4,4,0.82785815
299,19,19,0.6337361
300,11,11,0.99897325
301,8,8,0.99958354
302,6,6,0.47999668
303,19,10,0.6277998
304,10,10,0.977741
305,8,8,0.99992657
306,8,8,0.9987085
307,11,11,0.9981712
308,4,4,0.4902123
309,8,8,0.9997516
310,15,15,0.999603
311,17,17,0.6783844
312,18,18,0.9991443
313,7,7,0.99122345
314,7,7,0.9899192
315,10,10,0.8910475
316,12,12,0.9917555
317,19,19,0.94441056
318,19,19,0.924005
319,8,8,0.99932086
320,10,10,0.9991062
321,6,18,0.4555541
322,18,18,0.9789234
323,16,16,0.99541324
324,10,10,0.9238776
325,18,18,0.7730202
326,7,17,0.7507847
327,19,10,0.70305544
328,11,11,0.9255353
329,15,15,0.998459
330,7,7,0.9978796
331,17,17,0.9959145
332,17,5,0.5531706
333,10,10,0.9965496
334,17,7,0.9450266
335,19,19,0.9474114
336,10,19,0.7124136
337,19,19,0.9918349
338,7,7,0.99788254
339,17,17,0.9153091
340,8,8,0.99930096
341,18,18,0.9932423
342,16,16,0.99895155
343,17,17,0.98581946
344,15,15,0.99730647
345,7,7,0.99750227
346,8,8,0.99979204
347,15,15,0.99955815
348,13,13,0.98512506
349,7,7,0.99935085
350,15,15,0.9995908
351,19,10,0.7981244
352,5,5,0.998992
353,14,14,0.99671304
354,19,10,0.5063523
355,10,10,0.6900101
356,10,10,0.6369158
357,19,10,0.8319016
358,19,19,0.7896468
359,18,18,0.9876452
360,8,8,0.998838
361,13,13,0.9841188
362,7,7,0.79655075
363,10,19,0.6888345
364,7,7,0.9942135
365,17,17,0.43789238
366,17,17,0.9986852
367,7,7,0.49184912
368,11,13,0.44202882
369,11,11,0.9977575
370,16,16,0.90701175
371,7,7,0.9977157
372,7,16,0.4752924
373,5,5,0.9985978
374,11,11,0.9976926
375,15,15,0.9990319
376,7,7,0.999338
377,15,15,0.99813217
378,8,8,0.99933165
379,8,8,0.99879766
380,18,18,0.9990435
381,7,3,0.47968876
382,14,14,0.9922909
383,19,19,0.6319609
384,8,8,0.9990989
385,7,7,0.98892856
386,18,18,0.99925166
387,10,19,0.5376899
388,12,11,0.53973407
389,8,8,0.99962926
390,17,7,0.998276
391,8,8,0.9998481
392,15,15,0.9990374
393,7,18,0.5687972
394,19,10,0.95886946
395,19,19,0.96103626
396,7,7,0.99968374
397,17,2,0.7886452
398,19,19,0.9845389
399,1,14,0.5089711
400,15,15,0.9985624
401,8,8,0.9998211
402,10,10,0.99826485
403,8,8,0.9998179
404,7,7,0.9992848
405,7,7,0.99954283
406,5,5,0.97270715
407,7,7,0.9504021
408,18,18,0.99929965
409,19,10,0.9068178
410,18,18,0.9779183
411,19,19,0.64855605
412,19,1,0.68288434
413,7,7,0.93687683
414,5,5,0.9991374
415,7,7,0.89708275
416,19,19,0.93483144
417,5,5,0.9986104
418,11,11,0.9979849
419,17,17,0.98560196
420,12,12,0.9841368
421,19,10,0.7514986
422,19,19,0.9926669
423,19,19,0.93514615
424,17,17,0.9813091
425,16,16,0.99619967
426,10,19,0.52999574
427,7,7,0.993999
428,7,7,0.99891496
429,17,17,0.9279112
430,7,7,0.9925585
431,8,8,0.9997296
432,8,8,0.9999068
433,5,5,0.9871039
434,7,7,0.99865997
435,5,5,0.99865925
436,18,18,0.6872052
437,19,19,0.6298665
438,17,7,0.54907495
439,17,17,0.8737978
440,18,18,0.99828786
441,7,7,0.99946004
442,18,18,0.54921776
443,17,17,0.97540516
444,5,5,0.9959264
445,18,18,0.9940381
446,8,8,0.99765766
447,14,14,0.99586856
448,8,8,0.9988343
449,8,8,0.9978942
450,19,19,0.9310619
451,7,7,0.99927956
452,4,1,0.395949
453,8,8,0.9998648
454,8,8,0.99977237
455,6,16,0.47073543
456,8,8,0.9995203
457,19,19,0.97371477
458,12,12,0.99768794
459,8,8,0.99966836
460,7,7,0.998833
461,18,18,0.7108967
462,19,10,0.93886346
463,11,11,0.99656624
464,18,18,0.9985524
465,1,1,0.7077274
466,10,19,0.5203212
467,10,10,0.99740076
468,10,10,0.6098233
469,17,4,0.93859106
470,11,11,0.99702364
471,19,19,0.8043624
472,15,15,0.99582195
473,7,7,0.91819125
474,16,16,0.93222284
475,7,7,0.99963295
476,17,16,0.823552
477,16,16,0.9879362
478,11,11,0.9953211
479,18,18,0.9984876
480,16,16,0.99692184
481,5,5,0.9990736
482,11,11,0.99733716
483,17,17,0.8174994
484,8,8,0.99975616
485,16,1,0.486246
486,19,19,0.99028826
487,10,10,0.9920135
488,7,7,0.9993581
489,19,10,0.5014656
490,17,17,0.990177
491,14,14,0.9908193
492,8,8,0.99944013
493,18,18,0.97670573
494,14,14,0.9994777
495,17,17,0.5497492
496,5,5,0.99067163
497,5,5,0.96793973
498,10,10,0.8903606
499,7,7,0.99669373
500,7,7,0.94421136
501,5,5,0.98348975
502,19,10,0.99589336
503,11,11,0.99553937
504,17,4,0.78179014
505,10,10,0.9985672
506,5,6,0.855854
507,7,7,0.99901366
508,15,15,0.99889404
509,4,4,0.97936606
510,18,18,0.9974087
511,17,17,0.97538644
512,16,5,0.8348397
513,11,11,0.9974214
514,10,10,0.79880846
515,5,5,0.9952938
516,15,15,0.9995596
517,7,7,0.9984414
518,17,17,0.8239262
519,19,19,0.9558934
520,17,17,0.9880062
521,18,18,0.9992861
522,7,7,0.99881124
523,18,18,0.983932
524,17,17,0.97483283
525,7,7,0.9935668
526,8,8,0.9995776
527,19,10,0.95055985
528,19,19,0.9859411
529,16,16,0.63194084
530,5,5,0.96317214
531,14,14,0.9976254
532,7,7,0.9996706
533,16,16,0.9859
534,11,11,0.9987148
535,6,5,0.39149156
536,7,7,0.99914527
537,5,4,0.660337
538,19,9,0.62525254
539,5,5,0.99821836
540,16,16,0.6814007
541,5,5,0.9450679
542,7,7,0.7077736
543,19,19,0.9954717
544,7,7,0.69885665
545,19,10,0.6515304
546,11,11,0.9975114
547,7,7,0.8516516
548,10,10,0.9928231
549,19,10,0.75578004
550,8,8,0.999666
551,7,7,0.9997453
552,16,16,0.93870324
553,14,14,0.9920637
554,19,19,0.7021104
555,11,13,0.61076385
556,4,4,0.4836899
557,19,10,0.7941285
558,15,15,0.9995092
559,19,19,0.7604657
560,8,8,0.9998122
561,7,7,0.9994019
562,17,17,0.9878467
563,15,15,0.9993926
564,19,19,0.8119165
565,19,16,0.36473894
566,7,7,0.9972984
567,8,8,0.998833
568,18,18,0.99755585
569,18,18,0.96752775
570,15,15,0.99902725
571,18,18,0.969085
572,8,8,0.9995384
573,5,5,0.9989436
574,11,11,0.99526054
575,10,19,0.5504317
576,17,17,0.5636513
577,8,8,0.9994791
578,7,7,0.99950624
579,7,7,0.9994572
580,13,13,0.99882203
581,8,8,0.9995683
582,8,8,0.9995073
583,16,16,0.9983713
584,19,19,0.84077364
585,16,16,0.9847984
586,13,13,0.99564916
587,16,16,0.906873
588,8,8,0.99752456
589,19,19,0.7039646
590,18,18,0.99977106
591,5,5,0.9990478
592,19,10,0.7681068
593,8,8,0.9992625
594,7,7,0.9978955
595,15,15,0.99863774
596,16,16,0.9989071
597,11,9,0.9952118
598,8,8,0.99919873
599,16,16,0.9971512
600,15,15,0.9990914
601,19,19,0.66869736
602,7,7,0.84802467
603,7,7,0.99948967
604,13,13,0.9979062
605,7,17,0.9904615
606,17,17,0.86603475
607,19,10,0.7105885
608,6,19,0.8650972
609,18,18,0.9997849
610,7,7,0.47440347
611,15,15,0.99828833
612,11,11,0.99890375
613,17,17,0.9879068
614,5,5,0.9954462
615,19,4,0.49796242
616,7,7,0.99877423
617,19,10,0.9568322
618,7,7,0.9566065
619,16,16,0.8423644
620,18,18,0.99474794
621,7,5,0.42355883
622,19,19,0.9925984
623,7,7,0.9994987
624,18,18,0.9879403
625,17,17,0.6471371
626,18,16,0.5470543
627,7,7,0.9825302
628,8,8,0.99966574
629,17,7,0.97965163
630,16,16,0.99874014
631,8,8,0.999684
632,10,10,0.8414626
633,17,17,0.95025975
634,12,12,0.94716513
635,19,19,0.9952545
636,19,10,0.9602195
637,5,5,0.9985902
638,5,5,0.9992091
639,8,8,0.9994388
640,18,18,0.99772507
641,7,7,0.9948678
642,11,11,0.99933845
643,16,16,0.84263563
644,19,19,0.8489838
645,7,7,0.98882747
646,10,10,0.9976554
647,19,10,0.5257611
648,19,19,0.5360913
649,16,16,0.9993104
650,18,18,0.99942183
651,14,14,0.99942565
652,17,4,0.4837197
653,18,18,0.73252255
654,19,10,0.9648827
655,19,19,0.99735427
656,7,7,0.9690647
657,16,16,0.9334119
658,15,15,0.9991129
659,8,8,0.99982554
660,19,10,0.6771597
661,15,15,0.9988373
662,12,12,0.94316417
663,17,17,0.99795306
664,19,19,0.8780979
665,16,5,0.64326584
666,17,17,0.9596306
667,17,17,0.97088987
668,8,8,0.9979678
669,11,11,0.99207264
670,19,19,0.6533094
671,7,7,0.9995097
672,8,8,0.9995974
673,16,16,0.81305325
674,16,16,0.9938095
675,19,19,0.94435424
676,16,16,0.9016824
677,17,17,0.9769841
678,7,7,0.9991233
679,7,7,0.9982704
680,14,12,0.7952363
681,16,16,0.9980387
682,10,10,0.85251987
683,5,5,0.9624588
684,16,16,0.9903176
685,8,8,0.99960285
686,7,7,0.9991924
687,19,10,0.9105693
688,8,8,0.9996357
689,19,19,0.9359219
690,10,10,0.76463807
691,17,17,0.98748535
692,16,1,0.8428483
693,19,19,0.7857653
694,4,16,0.85834163
695,19,19,0.7348291
696,7,7,0.41352788
697,18,18,0.9595653
698,7,7,0.9990927
699,17,17,0.8626995
700,11,11,0.9996561
701,15,15,0.9986808
702,7,18,0.48762637
703,19,10,0.5135144
704,18,18,0.9922994
705,18,18,0.9998766
706,7,7,0.9995974
707,17,17,0.9909532
708,17,17,0.8371114
709,17,17,0.88400126
710,17,17,0.9838912
711,11,11,0.9955527
712,16,16,0.99852175
713,7,7,0.99955696
714,15,15,0.99905163
715,19,19,0.8724613
716,16,16,0.99254066
717,17,7,0.92837244
718,16,16,0.99173474
719,19,19,0.84983635
720,19,19,0.8615423
721,7,7,0.99908316
722,19,19,0.73069453
723,6,5,0.62796813
724,8,8,0.9995278
725,19,10,0.92319596
726,8,8,0.997552
727,12,12,0.993212
728,17,17,0.94214326
729,8,8,0.99984133
730,10,10,0.99315476
731,19,19,0.7122004
732,19,19,0.9936547
733,7,18,0.6672311
734,7,7,0.9964838
735,11,11,0.99717546
736,9,9,0.9781798
737,13,13,0.9921286
738,7,7,0.9938792
739,19,19,0.8354315
740,5,5,0.99910116
741,19,19,0.99803597
742,4,4,0.8860014
743,7,10,0.74112093
744,8,8,0.99963117
745,14,14,0.9990907
746,8,8,0.9946879
747,19,19,0.8551729
748,10,10,0.99056923
749,16,16,0.9865761
750,7,7,0.99968684
751,7,7,0.99523133
752,18,18,0.9832292
753,11,11,0.9728678
754,8,8,0.99932337
755,19,10,0.90791756
756,19,10,0.9066517
757,17,18,0.9093691
758,19,19,0.8211346
759,8,8,0.99944216
760,16,16,0.917762
761,19,19,0.998273
762,8,8,0.998033
763,11,11,0.95794255
764,10,10,0.8317863
765,7,7,0.9991947
766,18,18,0.9838201
767,18,18,0.9320604
768,7,7,0.9936813
769,8,8,0.9998739
770,11,12,0.48253432
771,4,4,0.8359847
772,19,19,0.42255253
773,12,12,0.9909897
774,8,8,0.99917173
775,19,19,0.8934468
776,18,18,0.9987839
777,19,10,0.81067306
778,4,4,0.9356075
779,15,15,0.9991316
780,8,8,0.99846554
781,18,16,0.55456126
782,7,7,0.82025915
783,19,10,0.54922813
784,17,17,0.934203
785,8,8,0.99974054
786,18,18,0.99903893
787,8,8,0.9991579
788,10,10,0.9960337
789,7,7,0.98679477
790,15,15,0.9979243
791,8,8,0.9998703
792,8,8,0.9995516
793,12,12,0.99498135
794,5,5,0.9969298
795,12,12,0.99393785
796,5,5,0.77747035
797,10,0,0.28018677
798,17,17,0.91394204
799,15,15,0.9984102
800,7,7,0.98929054
801,13,11,0.98739654
802,8,8,0.9987369
803,12,12,0.9892063
804,5,5,0.97285086
805,18,18,0.96708083
806,7,7,0.9994666
807,19,10,0.68020254
808,19,19,0.35152966
809,19,19,0.73045623
810,8,8,0.9981198
811,7,7,0.99737096
812,19,19,0.6511265
813,10,19,0.71302974
814,7,7,0.9182538
815,19,19,0.9699079
816,7,7,0.99968934
817,17,7,0.6732921
818,15,15,0.99851507
819,19,10,0.60513514
820,8,8,0.99964213
821,15,15,0.99881774
822,8,8,0.9994629
823,11,11,0.99402666
824,7,7,0.99770916
825,7,7,0.9789119
826,17,17,0.98133963
827,17,17,0.967009
828,7,7,0.99949634
829,4,17,0.8187055
830,18,18,0.95036775
831,7,7,0.99979013
832,10,10,0.9963081
833,5,5,0.96190864
834,17,17,0.6490069
835,16,16,0.99752
836,8,8,0.9999095
837,7,4,0.7524592
838,7,7,0.9995821
839,15,15,0.9990765
840,17,17,0.9931926
841,14,14,0.9961274
842,7,7,0.89679116
843,5,5,0.9988405
844,18,18,0.99734676
845,12,12,0.9951416
846,19,19,0.94040465
847,8,8,0.9996024
848,17,17,0.6971431
849,8,8,0.9994904
850,5,7,0.7373513
851,14,14,0.9996686
852,16,16,0.9878242
853,14,14,0.99952555
854,18,18,0.894376
855,19,10,0.98975974
856,10,10,0.9977763
857,7,7,0.9863516
858,19,10,0.62637866
859,19,19,0.99073
860,7,7,0.80012375
861,16,16,0.33841616
862,16,16,0.99303764
863,19,19,0.9248258
864,10,10,0.9956714
865,18,18,0.8238615
866,16,16,0.82831746
867,8,8,0.9994916
868,17,17,0.92243296
869,16,16,0.9938806
870,8,8,0.9999176
871,5,5,0.8659692
872,19,19,0.9643872
873,7,7,0.8250959
874,18,18,0.9983613
875,7,7,0.9989165
876,7,7,0.97555035
877,10,19,0.99706984
878,7,7,0.9953537
879,19,19,0.93154556
880,15,15,0.9978916
881,7,7,0.9917178
882,8,8,0.9986777
883,7,7,0.999683
884,17,17,0.9834399
885,19,10,0.83936054
886,10,10,0.6551079
887,13,13,0.99544877
888,19,17,0.36859706
889,17,17,0.99763644
890,8,8,0.99970657
891,16,16,0.9994442
892,19,19,0.9430434
893,17,17,0.915446
894,19,19,0.6889738
895,8,8,0.9995066
896,18,18,0.9989525
897,7,7,0.9874765
898,19,10,0.71851367
899,5,5,0.99883145
900,7,7,0.9976611
901,4,5,0.9779664
902,14,14,0.99890864
903,8,8,0.988877
904,15,15,0.9988751
905,19,19,0.78479356
906,7,7,0.9982004
907,5,5,0.9945734
908,19,19,0.9822719
909,13,16,0.9419082
910,17,17,0.40622503
911,17,17,0.98279977
912,8,8,0.9996681
913,8,8,0.9977337
914,19,19,0.9311453
915,17,17,0.8020779
916,7,7,0.9980286
917,8,8,0.9997906
918,7,7,0.9993641
919,10,10,0.9934865
920,18,18,0.52083975
921,17,17,0.67195195
922,8,8,0.99948907
923,8,8,0.99990475
924,19,19,0.9856053
925,7,7,0.99873763
926,17,17,0.773423
927,19,19,0.9395375
928,5,5,0.9383814
929,10,10,0.9898032
930,16,16,0.98689044
931,7,7,0.9995357
932,19,10,0.6641883
933,11,10,0.7113911
934,11,11,0.99767584
935,7,7,0.99944705
936,19,19,0.8524388
937,5,5,0.99913764
938,11,11,0.9991203
939,10,10,0.99386203
940,11,11,0.9970939
941,10,19,0.90135366
942,15,15,0.99903274
943,7,7,0.99914134
944,8,8,0.9990127
945,8,8,0.9997292
946,7,7,0.99886477
947,17,17,0.8958035
948,18,18,0.8826109
949,16,16,0.99868876
950,18,18,0.9867726
951,11,11,0.99436885
952,10,19,0.8979096
953,17,17,0.9823659
954,4,6,0.9795018
955,15,15,0.9987301
956,7,7,0.4190246
957,16,16,0.98778915
958,19,10,0.80690336
959,17,17,0.9986498
960,8,8,0.9984509
961,10,10,0.86097205
962,17,17,0.95055956
963,17,7,0.9897133
964,7,7,0.99875116
965,17,17,0.96008706
966,15,15,0.9991254
967,19,10,0.85750765
968,8,8,0.99984765
969,10,19,0.6710379
970,8,8,0.9934503
971,18,18,0.9748531
972,11,11,0.9931799
973,10,19,0.68442893
974,15,15,0.9987967
975,7,7,0.99897575
976,14,14,0.9994167
977,7,7,0.9996145
978,17,17,0.96414906
979,19,19,0.71119153
980,17,17,0.994056
981,7,7,0.999271
982,8,8,0.99955505
983,11,11,0.99804175
984,8,8,0.9988219
985,10,10,0.75922376
986,14,14,0.9994155
987,14,14,0.9970169
988,17,17,0.9810955
989,7,7,0.9855882
990,5,5,0.99293995
991,19,19,0.88161683
992,19,5,0.60589784
993,17,17,0.9901198
994,11,11,0.994862
995,11,9,0.948784
996,15,15,0.9989706
997,18,18,0.98714775
998,7,7,0.9948775
999,17,17,0.99602616
1000,16,16,0.95798606
1001,18,18,0.55265623
1002,7,7,0.9984291
1003,17,17,0.99706775
1004,7,16,0.8633929
1005,19,10,0.9684022
1006,19,19,0.94929534
1007,19,19,0.8549596
1008,7,7,0.94453126
1009,7,7,0.95437056
1010,19,10,0.7723599
1011,19,11,0.47307503
1012,16,16,0.6599013
1013,1,1,0.77602655
1014,16,16,0.97945386
1015,15,15,0.9989359
1016,4,6,0.73325974
1017,16,16,0.7487099
1018,18,18,0.9989849
1019,8,8,0.99744844
1020,17,17,0.98921317
1021,7,7,0.95548314
1022,7,7,0.99925965
1023,7,7,0.9463211
1024,19,10,0.6317644
1025,7,7,0.9982463
1026,7,7,0.9174043
1027,17,17,0.96407163
1028,10,19,0.52015454
1029,5,4,0.657078
1030,11,12,0.5504298
1031,19,3,0.46545088
1032,16,16,0.9980394
1033,18,18,0.9994797
1034,18,18,0.9701026
1035,8,8,0.99632543
1036,7,7,0.99968135
1037,18,18,0.4267347
1038,10,19,0.6473552
1039,8,8,0.9996675
1040,7,18,0.7258031
1041,18,18,0.997292
1042,7,7,0.9993492
1043,8,8,0.99773586
1044,8,8,0.9989644
1045,9,9,0.57769895
1046,3,2,0.9837895
1047,5,5,0.9466218
1048,10,10,0.99359256
1049,15,15,0.99836475
1050,17,10,0.3598347
1051,13,13,0.9898665
1052,10,10,0.99729306
1053,19,10,0.9301663
1054,17,17,0.9862222
1055,8,8,0.99968195
1056,14,14,0.9997665
1057,16,16,0.9994879
1058,7,7,0.7137164
1059,16,16,0.99776435
1060,19,10,0.9833445
1061,12,12,0.99256223
1062,19,19,0.9660819
1063,8,8,0.9995315
1064,16,16,0.9945899
1065,5,5,0.75034004
1066,19,19,0.9872143
1067,10,10,0.9952035
1068,7,7,0.9997856
1069,10,10,0.82345253
1070,18,18,0.9876401
1071,18,16,0.58100754
1072,19,4,0.56576926
1073,7,7,0.9346472
1074,5,5,0.9803925
1075,7,7,0.9965694
1076,7,7,0.9977943
1077,16,16,0.9921044
1078,18,18,0.86982816
1079,19,19,0.950703
1080,7,7,0.99824286
1081,19,19,0.9331691
1082,17,17,0.9815624
1083,18,18,0.99745756
1084,10,10,0.99020594
1085,16,18,0.8003998
1086,7,17,0.67300093
1087,5,5,0.84411544
1088,17,17,0.9172926
1089,7,7,0.99817073
1090,6,5,0.76243925
1091,16,16,0.9971711
1092,7,7,0.99617046
1093,7,7,0.9997085
1094,10,10,0.96294117
1095,19,10,0.578688
1096,18,18,0.5956467
1097,7,7,0.9939856
1098,8,8,0.9982874
1099,16,16,0.99565256
1100,16,16,0.99143183
1101,15,15,0.99922943
1102,10,19,0.6867165
1103,19,19,0.93259645
1104,19,19,0.8853213
1105,13,13,0.9870488
1106,17,17,0.9318884
1107,7,7,0.74932635
1108,7,7,0.99754226
1109,8,8,0.9980982
1110,10,19,0.6484381
1111,16,16,0.9973334
1112,15,15,0.9992454
1113,8,8,0.99981195
1114,19,19,0.76745903
1115,7,7,0.9881229
1116,11,11,0.98538095
1117,7,7,0.9545612
1118,10,19,0.8988597
1119,10,10,0.9914023
1120,18,18,0.9993926
1121,17,17,0.9924589
1122,18,18,0.9934336
1123,18,18,0.99928963
1124,10,10,0.8900232
1125,8,8,0.999106
1126,17,17,0.98914754
1127,8,8,0.996974
1128,18,18,0.9979785
1129,10,10,0.99731725
1130,10,10,0.72248757
1131,15,15,0.90920925
1132,19,19,0.8050782
1133,16,16,0.98656046
1134,8,8,0.9995363
1135,7,7,0.99906725
1136,7,7,0.95474833
1137,8,8,0.99945277
1138,17,17,0.9934041
1139,17,17,0.9566882
1140,10,19,0.8946899
1141,18,18,0.9996101
1142,11,11,0.9994468
1143,19,10,0.94396466
1144,5,5,0.6477386
1145,18,18,0.99668795
1146,18,18,0.9944652
1147,19,19,0.80858564
1148,16,16,0.9743627
1149,16,16,0.86731845
1150,7,7,0.9990664
1151,7,7,0.99965954
1152,7,7,0.9996226
1153,19,19,0.90986276
1154,14,14,0.99813676
1155,8,8,0.99959487
1156,7,4,0.7114995
