,predicted,real,prob
97,4,4,0.9999
98,2,2,0.8486
99,2,2,1.0
100,5,5,0.9988
101,5,2,0.9974
102,5,5,0.1989
103,2,2,1.0
104,2,2,1.0
105,3,3,0.9956
106,2,2,1.0
107,5,5,0.9746
108,4,4,0.9007
109,2,2,0.7088
110,5,5,1.0
111,4,4,0.9994
112,5,5,0.8023
113,2,2,0.9635
114,4,4,0.9992
115,4,4,0.9999
116,2,2,0.9997
117,5,5,0.9867
118,4,4,0.9986
119,5,2,0.9922
120,2,2,0.9993
121,5,5,0.9758
122,5,5,0.8741
123,2,2,1.0
124,2,2,0.9999
125,5,5,0.9792
126,5,2,0.5885
127,2,2,0.9991
128,0,5,0.648
129,2,2,1.0
130,0,0,0.8887
131,3,3,0.9963
132,5,5,1.0
133,2,0,0.9925
134,1,1,0.9932
135,1,1,0.9988
136,1,0,0.5937
137,5,5,1.0
138,2,5,0.2879
139,5,5,0.9969
140,5,5,0.9677
141,5,5,0.838
142,4,4,0.9998
143,2,5,0.7462
144,2,2,0.9023
145,5,5,0.9982
146,2,2,1.0
147,5,5,0.96
148,2,2,1.0
149,5,5,0.747
150,5,2,0.9972
151,0,0,0.9907
152,5,0,0.9837
153,5,5,0.9993
154,5,1,0.9907
155,2,2,0.9205
156,5,5,0.9563
157,2,2,0.9999
158,5,5,0.9999
159,4,4,1.0
160,2,2,1.0
161,5,5,0.9999
162,2,2,0.9998
163,2,2,0.9997
164,0,0,0.9942
165,2,2,1.0
166,5,5,0.9989
167,5,5,1.0
168,2,2,0.9742
169,4,4,0.9992
170,0,0,0.6504
171,2,2,0.829
172,5,5,0.9948
173,5,5,0.9732
174,5,5,0.9913
175,1,1,0.9281
176,2,5,0.9745
177,1,1,1.0
178,1,1,0.9985
179,2,5,0.4848
180,2,5,0.6189
181,3,3,0.9991
182,2,2,0.7277
183,2,2,0.9927
184,2,2,0.9999
185,5,5,0.8008
186,5,5,1.0
187,5,5,0.9999
188,2,2,1.0
189,5,5,0.9077
190,0,0,0.9869
191,5,5,0.9578
192,5,2,0.9873
193,5,5,0.8756
194,1,1,0.9991
195,0,0,0.7376
196,3,3,0.9948
197,5,5,0.9315
198,2,2,1.0
199,1,1,0.9991
200,2,5,0.6811
201,1,1,0.9972
202,2,2,1.0
203,5,5,1.0
204,5,5,0.9984
205,0,0,0.4931
206,5,5,0.9999
207,0,0,0.999
208,4,4,0.9988
209,5,5,0.9999
210,5,5,0.8891
211,2,2,0.8815
212,5,5,0.8764
213,2,2,1.0
214,2,5,0.9133
215,5,2,0.9177
216,5,5,1.0
217,0,0,0.9996
218,2,2,1.0
219,2,2,1.0
220,4,4,0.9998
221,5,5,1.0
222,5,5,0.9997
223,5,5,0.9999
224,1,1,0.7809
225,0,0,0.9804
226,5,2,0.9982
227,5,5,0.7855
228,1,1,0.9998
229,2,2,1.0
230,2,2,0.9979
231,1,1,0.9984
232,4,4,0.9999
233,2,2,0.816
234,2,5,0.9396
235,2,5,0.927
236,2,2,0.9983
237,2,2,0.9989
238,2,2,0.9971
239,1,1,0.9998
240,1,1,0.9998
241,2,5,0.8045
242,5,2,0.952
243,5,5,0.9871
244,5,0,0.6091
245,2,2,0.9595
246,2,2,0.9997
247,5,5,0.7565
248,5,5,0.9988
249,0,0,0.9994
250,5,5,1.0
251,2,2,0.9991
252,2,2,1.0
253,5,5,0.9592
254,2,2,0.9996
255,2,5,0.9421
256,2,4,0.7419
257,4,4,0.9999
258,2,2,0.9289
259,5,5,0.9985
260,5,5,0.9346
261,5,5,0.7118
262,4,4,0.9999
263,1,1,0.9922
264,2,2,0.8919
265,2,2,0.9999
266,2,2,0.9973
267,5,5,0.9975
268,5,5,0.9609
269,5,5,0.8983
270,1,1,0.9993
271,2,2,1.0
272,4,4,0.5746
273,5,5,0.891
274,2,5,0.9382
275,5,5,1.0
276,5,0,0.8141
277,5,5,0.9561
278,0,0,0.9978
279,5,2,0.9807
280,2,2,1.0
281,5,5,0.3428
282,1,1,1.0
283,5,5,0.9989
284,4,4,0.9997
285,2,2,1.0
286,2,2,0.9995
287,5,5,0.9987
288,4,4,0.9998
289,5,5,1.0
290,5,5,0.9982
291,5,2,0.9294
292,5,1,0.2155
293,2,2,1.0
294,2,2,0.9804
295,0,0,0.6162
296,5,5,0.9998
297,5,5,1.0
298,2,2,0.9995
299,3,3,0.9849
300,5,5,0.9798
301,2,5,0.5255
302,5,5,0.9998
303,5,5,0.9998
304,4,4,0.9998
305,5,5,0.9997
306,2,2,0.9994
307,2,2,0.9999
308,2,2,0.995
309,5,5,0.8541
310,2,2,1.0
311,5,5,0.5423
312,2,2,0.9921
313,2,1,0.2633
314,2,2,1.0
315,5,5,0.9974
316,2,2,1.0
317,4,4,1.0
318,5,5,1.0
319,5,1,0.6606
320,5,5,0.9985
321,5,0,0.9802
322,2,2,1.0
323,4,4,1.0
324,5,5,0.761
325,5,1,0.9994
326,5,5,0.6159
327,2,2,1.0
328,5,2,0.9895
329,5,2,0.9678
330,5,2,0.4106
331,5,0,0.9998
332,5,5,0.9456
333,5,5,0.5212
334,5,5,0.9969
335,5,5,0.7195
336,3,3,0.997
337,5,2,0.9636
338,5,2,0.8411
339,2,2,0.9999
340,2,2,0.9857
341,5,5,0.9611
342,3,3,0.9965
343,4,4,1.0
344,2,2,0.9984
345,5,5,0.1787
346,5,5,0.8856
347,3,3,0.9968
348,3,3,0.9947
349,5,5,0.9982
350,2,2,0.9969
351,2,5,0.9856
352,5,2,0.9999
353,5,5,0.9719
354,2,2,0.9998
355,4,4,0.9998
356,5,5,0.9974
357,2,0,0.9
358,2,2,1.0
359,5,5,0.2928
360,2,2,0.1913
361,3,3,0.9954
362,5,2,0.9986
363,5,5,1.0
364,5,5,0.717
365,3,3,0.9968
366,2,2,0.9978
367,2,2,0.9947
368,2,2,1.0
369,5,5,0.9996
370,5,5,0.8374
371,2,2,0.9977
372,2,2,1.0
373,5,5,0.998
374,5,5,0.9302
375,5,5,0.9534
376,4,4,0.9954
377,5,5,0.9894
378,0,0,0.9988
379,2,2,0.9998
380,4,4,0.9999
381,2,2,0.646
382,5,5,0.9999
383,5,5,1.0
384,5,5,0.6808
385,5,5,0.9631
386,5,5,0.9878
387,4,4,1.0
388,4,4,1.0
389,1,1,0.6669
390,2,2,1.0
391,4,4,0.9966
392,2,2,1.0
393,0,2,0.7905
394,2,5,0.7455
395,2,5,0.5538
396,5,5,1.0
397,5,5,1.0
398,4,4,1.0
399,1,0,0.6651
400,2,2,0.9904
401,5,5,1.0
402,5,5,0.9998
403,5,2,0.6695
404,2,2,0.47
405,2,2,1.0
406,2,2,0.9995
407,0,0,0.9963
408,2,5,0.9579
409,5,5,0.8665
410,2,2,0.9993
411,5,2,0.8249
412,2,2,1.0
413,5,5,0.9978
414,4,4,1.0
415,2,2,1.0
416,4,4,0.9999
417,2,2,0.9981
418,2,2,1.0
419,2,2,1.0
420,2,5,0.9807
421,5,5,0.7228
422,2,2,1.0
423,5,0,0.5169
424,2,2,0.997
425,2,2,1.0
426,5,2,0.9929
427,5,2,0.4942
428,4,4,0.9998
429,5,5,1.0
430,2,2,1.0
431,2,2,0.5422
432,1,1,0.9995
433,2,2,0.9966
434,5,5,1.0
435,5,5,0.9997
436,5,5,0.9998
437,5,5,0.9903
438,0,0,0.8656
439,4,4,0.9999
440,0,0,0.9433
441,5,5,0.7542
442,5,5,0.4845
443,1,1,0.6727
444,4,4,0.9999
445,2,5,0.9968
446,4,4,0.7466
447,3,3,0.9932
448,5,5,1.0
449,5,5,0.9999
450,5,5,1.0
451,5,5,1.0
452,2,2,0.9593
453,2,1,0.9595
454,2,2,0.8503
455,2,2,0.9999
456,5,2,0.996
457,5,5,0.9549
458,5,2,0.9693
459,5,5,0.9841
460,5,1,0.6146
461,5,5,1.0
462,5,1,0.957
463,5,2,0.974
464,2,2,1.0
465,5,2,0.9951
466,5,5,0.6359
467,5,5,0.4263
468,2,2,1.0
469,2,2,1.0
470,2,5,0.8883
471,1,1,0.9942
472,5,5,0.9944
473,5,5,1.0
474,5,2,0.9996
475,5,2,0.9855
476,5,2,0.9998
477,2,2,0.562
478,5,2,0.9589
479,0,0,0.4224
480,5,2,0.93
481,5,5,0.9841
482,5,5,0.9993
483,5,2,0.9284
484,4,4,0.995
485,5,2,0.9543
486,5,5,0.9996
487,5,5,1.0
488,5,2,0.846
489,2,5,0.9598
490,0,5,0.8697
491,5,5,0.929
492,0,0,0.9914
493,0,5,0.5658
494,2,2,0.9783
495,2,2,0.6192
496,0,0,0.5214
497,5,5,0.9986
498,0,5,0.9634
499,3,3,0.9924
500,1,1,0.999
501,2,2,1.0
502,5,2,0.988
503,4,4,0.9997
504,5,5,0.9262
505,2,2,0.968
506,5,5,0.8597
507,2,1,0.0606
508,1,1,0.995
509,4,4,1.0
510,2,2,1.0
511,5,5,0.9633
512,0,0,0.9595
513,2,2,1.0
514,3,3,0.9976
515,5,2,0.9987
516,2,2,0.9999
517,4,4,0.9943
518,5,5,1.0
519,2,5,0.7697
520,5,5,0.9926
521,5,5,0.9993
522,2,2,0.9943
523,0,0,0.9995
524,5,5,0.9996
525,5,5,1.0
526,5,0,0.8814
527,5,5,0.995
528,1,1,0.9454
529,4,4,1.0
530,2,2,0.9845
531,1,1,0.975
532,4,4,0.9999
533,5,5,0.6311
534,2,5,0.5688
535,5,5,0.9855
536,4,4,0.9555
537,5,5,0.9999
538,2,2,0.8732
539,5,5,0.9939
540,2,5,0.5063
541,2,2,1.0
542,0,5,0.0889
543,4,4,0.9998
544,2,2,0.7117
545,2,2,0.6397
546,2,1,0.985
547,5,5,0.977
548,2,2,1.0
549,2,5,0.9211
550,5,5,0.9998
551,0,0,0.9979
552,2,2,1.0
553,0,0,0.5131
554,5,5,0.9988
555,1,1,0.9985
556,2,2,0.9993
557,1,1,0.9999
558,5,2,0.8229
559,2,2,1.0
560,2,2,1.0
561,2,2,0.9915
562,3,3,0.9945
563,2,2,1.0
564,5,5,0.9142
565,2,2,1.0
566,5,2,0.9425
567,2,2,0.9982
568,5,2,0.7895
569,5,5,0.9914
570,5,5,1.0
571,2,2,0.9966
572,0,0,0.9707
573,3,3,0.992
574,2,5,0.9979
575,5,5,0.9993
576,5,2,0.9801
577,2,2,1.0
578,5,5,0.9978
579,5,4,0.992
580,5,5,0.9307
581,4,4,1.0
582,2,2,0.9987
583,5,5,0.8868
584,2,2,0.9899
585,5,5,1.0
586,5,5,0.9998
587,5,5,0.9905
588,2,5,0.9796
589,1,1,0.9874
590,2,2,1.0
591,5,5,0.3347
592,1,2,0.8726
593,5,5,0.6336
594,5,5,0.7253
595,1,1,0.9884
596,5,2,0.9296
597,5,2,0.7259
598,2,2,1.0
599,2,5,1.0
600,2,2,1.0
601,2,2,0.678
602,4,4,0.6296
603,5,2,0.682
604,4,4,0.9993
605,2,2,1.0
606,2,2,0.9989
607,3,3,0.9992
608,1,1,0.9746
609,5,5,0.808
610,2,2,0.9992
611,2,2,0.9729
612,5,5,1.0
613,2,2,0.9638
614,2,2,1.0
615,4,4,0.9999
616,2,2,1.0
617,5,5,0.9994
618,4,4,0.9997
619,2,2,1.0
620,2,5,0.7558
621,4,4,0.9982
622,2,5,0.9928
623,5,5,0.9979
624,2,2,1.0
625,3,3,0.9966
626,5,5,0.9782
627,1,1,0.6425
628,5,5,0.9991
629,5,5,0.7412
630,5,5,0.9772
631,5,0,0.9785
632,0,0,0.9908
633,5,5,0.9997
634,1,2,0.5184
635,2,2,0.9999
636,2,5,0.9999
637,5,5,0.9982
638,1,1,0.9864
639,5,5,0.8511
640,2,2,0.9644
641,5,5,0.9991
642,5,5,0.7885
643,4,4,0.9999
644,2,2,0.9983
645,2,5,0.9961
646,2,2,0.9872
647,5,5,0.9892
648,3,3,0.9961
649,2,2,0.9988
650,2,2,0.9996
651,4,4,0.9931
652,5,5,0.999
653,2,2,1.0
654,1,1,0.9936
655,2,2,0.9999
656,2,1,0.0419
657,5,2,0.9998
658,4,4,0.9996
659,2,2,1.0
660,2,2,0.9998
661,5,5,0.9992
662,2,5,0.9972
663,5,2,0.9986
664,2,2,0.9022
665,5,5,0.9999
666,3,3,0.9967
667,5,2,0.9554
668,2,5,0.9922
669,5,2,0.4606
670,5,2,0.9318
671,0,0,0.507
672,5,5,0.9846
673,2,5,0.7621
674,4,4,0.9999
675,2,2,0.9956
676,5,5,0.9999
677,2,2,0.9945
678,2,5,0.8182
679,5,5,1.0
680,3,3,0.9964
681,2,2,0.7819
682,5,5,0.9981
683,5,5,0.996
684,1,1,0.998
685,5,5,0.8829
686,5,5,0.9959
687,4,4,0.9999
688,4,4,0.9998
689,5,5,1.0
690,2,2,0.9745
691,3,3,0.9945
692,2,5,0.9933
693,2,2,0.9966
694,5,5,0.9981
695,5,5,0.9999
696,2,5,0.3979
697,2,2,0.331
698,2,2,1.0
699,2,2,0.9816
700,5,5,0.9985
701,3,3,0.9942
702,0,0,0.6873
703,2,5,0.9978
704,5,2,0.9833
705,2,2,0.9999
706,1,5,0.9507
707,2,2,1.0
708,5,4,0.7227
709,5,5,0.9998
710,4,4,0.9999
711,0,0,0.8099
712,5,5,0.9996
713,5,5,0.9967
714,3,3,0.9675
715,2,5,0.6103
716,2,2,0.9984
717,2,2,1.0
718,2,2,0.9981
719,5,5,0.9451
720,5,5,0.9847
721,2,2,0.9964
722,5,5,1.0
723,1,2,0.2969
724,5,5,0.9986
725,4,4,0.9998
726,2,2,0.9993
727,5,5,0.9881
728,5,5,1.0
729,2,3,0.9307
730,5,5,0.9977
731,4,4,0.9999
732,2,2,1.0
733,2,2,0.9997
734,5,5,0.9999
735,3,3,0.9914
736,5,5,0.9999
737,5,2,0.9997
738,5,5,1.0
739,2,2,1.0
740,2,5,0.9468
741,2,2,0.9989
742,5,5,0.9963
743,5,5,0.7576
744,1,1,0.731
745,5,5,0.9969
746,2,2,0.9936
747,3,3,0.9874
748,4,4,0.9999
749,4,4,0.9998
750,2,2,0.9817
751,3,3,0.9876
752,5,5,0.9337
753,5,5,0.995
754,4,4,0.9992
755,2,2,0.9967
756,5,2,0.9919
757,5,5,0.6675
758,5,5,0.9999
759,5,5,1.0
760,5,2,0.9843
761,5,5,0.9992
762,2,1,0.7693
763,2,2,0.6114
764,2,0,0.3102
765,2,2,0.9826
766,5,2,0.9495
767,4,4,0.9994
768,2,2,1.0
769,2,5,0.5387
770,3,3,0.9993
771,5,5,0.9991
772,1,1,0.9731
773,2,2,0.9973
774,5,5,0.9763
775,2,5,0.3847
776,4,4,0.9999
777,3,3,0.9968
778,5,5,0.9994
779,2,2,0.9999
780,5,5,1.0
781,2,2,0.9996
782,5,5,0.9999
783,5,5,1.0
784,2,2,0.9999
785,4,4,1.0
786,2,2,0.9637
787,2,2,0.9954
788,2,2,1.0
789,4,4,0.9998
790,4,4,0.9994
791,5,5,0.9999
792,2,2,0.8912
793,2,5,0.7288
794,2,5,0.9957
795,0,0,0.8575
796,5,5,0.9996
797,5,5,0.9998
798,2,2,0.9894
799,5,5,1.0
800,2,5,0.5087
801,5,5,0.996
802,0,0,0.9987
803,5,5,1.0
804,5,5,1.0
805,2,5,0.7226
806,1,1,0.9997
807,5,5,0.9987
808,2,5,0.9858
809,2,2,0.6836
810,5,5,0.9997
811,2,2,0.9996
812,5,5,0.9126
813,1,2,0.6966
814,5,5,0.9961
815,4,4,0.9909
816,5,5,0.9995
817,3,3,0.998
818,1,1,0.9993
819,4,4,1.0
820,1,1,0.1721
821,0,0,0.9454
822,5,5,0.9997
823,5,2,0.7816
824,2,2,1.0
825,5,5,0.9938
826,2,5,0.9347
827,5,5,0.9972
828,5,0,0.945
829,5,5,0.9809
830,2,2,1.0
831,5,5,0.9995
832,5,5,0.9761
833,2,2,0.9999
834,2,2,1.0
835,1,1,0.9999
836,5,5,0.9909
837,5,5,0.9783
838,2,2,0.9898
839,2,2,1.0
840,2,2,0.9997
841,2,2,0.5926
842,5,5,0.6468
843,4,4,0.9998
844,4,4,0.9399
845,5,5,0.9934
846,2,2,0.9995
847,2,2,0.9968
848,2,2,1.0
849,2,2,1.0
850,2,2,0.9985
851,5,5,1.0
852,2,2,1.0
853,4,4,0.9999
854,5,5,0.9976
855,2,2,1.0
856,2,2,1.0
857,0,1,0.5161
858,5,5,1.0
859,5,5,0.9989
860,5,2,0.8414
861,5,0,0.3955
862,5,2,0.3487
863,5,5,1.0
864,5,5,0.9965
865,5,5,1.0
866,2,2,0.9916
867,1,1,0.9005
868,3,3,0.9843
869,4,4,0.9999
870,5,5,0.9994
871,2,5,0.5321
872,2,2,0.987
873,5,5,0.9936
874,2,2,1.0
875,2,2,1.0
876,4,4,0.8095
877,2,5,0.9424
878,2,5,0.6746
879,1,5,0.2776
880,5,5,0.9999
881,5,5,1.0
882,2,2,0.9818
883,2,5,0.9965
884,4,4,0.9988
885,2,2,1.0
886,4,4,1.0
887,5,5,0.7336
888,2,2,1.0
889,4,4,0.9117
890,5,5,0.9952
891,5,5,0.889
892,4,4,0.7682
893,2,2,1.0
894,2,2,0.6873
895,2,2,0.9983
896,5,5,0.9298
897,1,1,0.9914
898,5,5,0.9995
899,5,2,0.3167
900,0,4,0.2436
901,2,2,1.0
902,2,2,0.6144
903,4,4,1.0
904,2,2,1.0
905,5,5,0.9999
906,5,5,0.9801
907,5,2,0.7197
908,2,2,1.0
909,2,2,0.999
910,2,5,0.997
911,2,2,0.9967
912,5,5,0.999
913,5,5,1.0
914,5,5,0.982
915,5,5,0.9983
916,2,2,1.0
917,2,5,0.9927
918,5,5,0.9091
919,2,5,0.9496
920,3,3,0.9692
921,2,2,0.8911
922,5,5,1.0
923,2,2,0.9998
924,3,3,0.9898
925,0,0,0.7934
926,5,2,0.9363
927,2,0,1.0
928,4,4,1.0
929,2,2,0.7577
930,5,5,0.9942
931,5,5,0.9901
932,2,2,0.9997
933,0,0,0.985
934,5,5,0.925
935,2,5,0.9263
936,5,5,0.9985
937,5,5,0.9996
938,4,4,0.9955
939,2,5,0.9644
940,2,2,0.7181
941,3,3,0.9968
942,5,2,0.9885
943,5,5,0.9956
944,1,2,1.0
945,2,2,1.0
946,4,4,0.9999
947,5,5,1.0
948,2,2,1.0
949,4,4,0.9973
950,5,5,0.9686
951,2,2,0.9998
952,0,0,0.9166
953,4,4,0.9997
954,1,1,0.9995
955,3,3,0.991
956,2,2,0.9946
957,2,2,0.919
958,2,2,0.9999
959,3,3,0.9961
960,5,5,0.7579
961,2,2,0.9991
962,2,5,0.9932
963,1,1,0.9999
964,4,4,0.9999
965,4,4,0.9999
966,4,4,0.9999
967,5,5,0.9992
968,2,5,0.4754
969,2,2,1.0
970,5,5,0.7967
971,2,2,1.0
972,2,2,0.997
973,2,5,0.9125
974,5,5,1.0
975,2,5,0.7791
976,5,5,0.9966
977,2,5,0.8284
978,5,5,0.9899
979,5,5,0.9999
980,1,1,0.9634
981,5,5,0.9997
982,2,2,1.0
983,5,5,0.7904
984,5,5,0.3984
985,5,5,1.0
986,2,2,1.0
987,2,2,0.9873
988,5,5,0.9926
989,2,2,0.9988
990,1,1,0.9906
991,2,5,0.98
992,5,5,1.0
993,5,2,0.9346
994,2,2,1.0
995,3,3,0.999
996,2,2,1.0
997,5,5,0.8032
998,4,4,0.6045
999,2,2,0.9924
1000,2,5,0.8255
1001,5,5,0.7325
1002,2,2,0.9996
1003,5,5,0.9715
1004,2,2,1.0
1005,2,2,0.8794
1006,5,5,0.9637
1007,5,5,0.8006
1008,2,2,0.7696
1009,2,2,0.9999
1010,4,4,0.9463
1011,5,2,0.8768
1012,5,5,0.9824
1013,4,4,1.0
1014,4,4,0.9993
1015,2,2,0.9999
1016,5,2,0.999
1017,5,0,0.9905
1018,0,5,0.6036
1019,1,1,0.9822
1020,3,3,0.9963
1021,4,4,0.9748
1022,2,2,0.9746
1023,5,5,1.0
1024,5,5,0.3565
1025,2,2,0.873
1026,5,5,0.9982
1027,4,4,0.9945
1028,2,2,0.9999
1029,5,2,0.8743
1030,1,1,0.8457
1031,2,2,0.9993
1032,2,2,0.945
1033,5,5,0.8661
1034,0,0,0.997
1035,5,5,0.9961
1036,5,5,0.9967
1037,5,5,0.9999
1038,0,5,0.2512
1039,2,1,0.9772
1040,2,2,0.2739
1041,5,2,0.2812
1042,4,5,0.9562
1043,2,2,0.944
1044,2,2,0.9941
1045,5,5,1.0
1046,2,5,0.9854
1047,0,0,0.4518
1048,4,4,1.0
1049,0,0,0.5687
1050,5,5,1.0
1051,5,5,0.9912
1052,5,5,0.825
1053,2,2,0.9996
1054,2,2,1.0
1055,2,2,0.6818
1056,5,5,1.0
1057,2,2,0.8774
1058,4,4,1.0
1059,5,5,0.9727
1060,2,2,1.0
1061,2,2,0.8963
1062,2,2,1.0
1063,5,5,0.9318
1064,5,0,0.9739
1065,1,1,0.9951
1066,2,2,0.9985
1067,5,5,0.9965
1068,5,2,0.7003
1069,4,4,1.0
1070,5,5,1.0
1071,5,5,0.9999
1072,5,5,0.9997
1073,2,2,0.9956
1074,5,5,0.9713
1075,5,5,0.9866
1076,2,2,0.8862
1077,5,5,0.9779
1078,5,5,0.9998
1079,4,4,1.0
1080,5,5,0.8934
1081,0,2,0.996
1082,5,5,0.9836
1083,1,1,0.962
1084,2,5,0.4035
1085,5,5,0.852
1086,2,2,0.9988
1087,1,5,0.5645
1088,5,5,0.9621
1089,5,5,1.0
1090,5,0,0.9524
1091,2,2,1.0
1092,1,1,0.9938
1093,2,2,1.0
1094,5,5,0.8838
1095,2,2,0.9975
1096,5,5,0.689
1097,5,5,0.9993
1098,2,5,0.7785
1099,5,2,0.9939
1100,2,5,0.5071
1101,5,4,0.4909
1102,5,5,0.9999
1103,3,3,0.997
1104,2,5,0.8505
1105,5,5,0.58
1106,5,5,1.0
1107,1,1,0.9983
1108,5,5,0.9758
1109,2,2,0.9995
1110,2,0,0.5884
1111,5,5,0.8887
1112,2,2,0.9996
1113,2,2,0.9523
1114,5,5,0.9999
1115,3,3,0.9968
1116,2,5,1.0
1117,1,1,0.9895
1118,5,2,0.9269
1119,5,5,0.9748
1120,5,5,0.9997
1121,2,5,0.6894
1122,5,5,1.0
1123,5,5,0.9962
1124,4,4,0.9999
1125,4,4,0.9998
1126,5,5,0.9997
1127,2,2,0.9949
1128,2,2,1.0
1129,2,2,1.0
1130,2,5,0.9726
1131,5,5,0.9944
1132,2,2,0.9745
1133,2,2,1.0
1134,5,5,1.0
1135,5,2,0.9331
1136,5,5,0.9991
1137,2,2,0.9283
1138,5,5,1.0
1139,5,5,0.9646
1140,5,5,0.9693
1141,5,5,0.9998
1142,4,4,0.9999
1143,3,3,0.9961
1144,2,2,1.0
1145,5,2,0.6863
1146,5,5,0.5122
1147,5,2,0.1013
1148,5,5,1.0
1149,5,5,0.8563
1150,3,3,0.9994
1151,5,5,0.9995
1152,5,5,0.9985
1153,4,4,0.9997
1154,2,2,0.9995
1155,2,2,0.9931
1156,5,2,0.9597
1157,2,2,0.9992
1158,3,3,0.9911
1159,2,2,0.9847
1160,5,5,0.9998
1161,5,5,0.8586
1162,5,5,0.9907
1163,2,5,0.9797
1164,1,1,0.605
1165,5,5,0.9977
1166,5,5,0.993
1167,5,5,1.0
1168,5,5,0.937
1169,5,5,0.9923
1170,2,2,0.9996
1171,1,1,0.9597
1172,2,2,0.9931
1173,5,5,0.8115
1174,2,5,0.9886
1175,2,2,1.0
1176,0,0,0.9437
1177,2,2,0.9915
1178,2,2,0.6311
1179,5,5,0.9965
1180,5,5,0.9873
1181,5,5,0.998
1182,2,2,1.0
1183,5,5,0.9735
1184,5,5,0.9926
1185,5,5,1.0
1186,2,2,1.0
1187,2,2,0.9999
1188,2,5,0.7703
1189,4,4,0.9996
1190,5,5,0.8984
1191,5,0,0.9862
1192,2,2,0.9979
1193,5,0,0.8671
1194,5,5,0.9981
1195,4,1,0.4733
1196,5,5,0.8461
1197,5,5,0.9841
1198,5,5,0.9994
1199,2,1,0.8582
1200,5,5,0.5605
1201,5,5,0.7396
1202,2,2,0.9999
1203,2,5,0.9995
1204,4,4,0.9792
1205,2,2,1.0
1206,5,2,0.8263
1207,0,0,0.7652
1208,3,3,0.9949
1209,4,4,0.9787
1210,5,5,0.8543
1211,4,4,0.9994
1212,2,5,0.9855
1213,3,3,0.9985
1214,1,1,0.9927
1215,2,2,1.0
1216,2,2,1.0
1217,5,5,0.9999
1218,5,5,0.9739
1219,5,5,1.0
1220,1,1,0.9987
1221,2,2,0.5278
1222,5,1,0.4627
1223,3,3,0.9929
1224,2,0,0.8431
1225,2,5,0.9998
1226,2,5,0.9571
1227,3,3,0.991
1228,5,5,0.9641
1229,1,1,0.9967
1230,2,2,1.0
1231,4,4,0.9998
1232,2,2,1.0
1233,5,5,1.0
1234,5,5,1.0
1235,5,5,0.9975
1236,2,2,0.9941
1237,2,2,1.0
1238,5,5,0.9997
1239,5,5,1.0
1240,2,2,0.9999
1241,5,5,0.9989
1242,1,1,0.992
1243,5,5,0.9936
1244,5,5,1.0
1245,0,0,0.2724
1246,5,5,0.9965
1247,5,2,0.5776
1248,2,2,0.9999
1249,2,2,1.0
1250,5,5,0.8771
1251,4,4,0.9966
1252,2,2,0.9983
1253,4,4,0.9998
1254,5,2,0.9905
1255,5,5,0.9999
1256,0,5,0.5541
1257,2,2,0.9997
1258,5,5,1.0
1259,5,5,0.991
1260,2,2,0.9743
1261,2,5,0.9989
1262,2,2,0.9976
1263,5,5,0.9442
1264,5,5,0.9584
1265,3,3,0.9968
1266,1,1,0.9975
1267,5,5,0.9408
1268,2,2,1.0
1269,5,5,0.9519
1270,4,4,1.0
1271,1,1,0.9996
1272,5,5,0.9371
1273,5,5,0.9878
1274,5,5,0.9702
